,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.010081767379163272,0.010053664663923084,0.005053227726285409,0.0,0.008562013503424,-0.038889013393594844,0.0,0.03715299841746614,0.00444590503119215,-0.00831526821200374,-0.012278329778436703,-0.021859433963739322,0.032789935117669415,0.0,0.0,0.012824040357583555,0.014572801087272616,-0.02647221136119107,0.06711419585853703,0.0,0.0,0.0,-0.04508788952853804,0.02085860489766436,-0.014006857993879256,-0.012039249622914609,0.0,0.034765418160676624,-0.028014376169596632,0.0,0.006572653923486113,0.0,0.0,0.03242147769237742,0.025901863442757158,-0.07594885323329863,-0.029747343394052068,-0.03813512888677106,-0.08246216019197299,-0.02623154157317966,0.017594060014738132,-0.06012099243757091,-0.022367813028454427,0.023846741954367662,0.00971515483321185,0.0,0.008173931445700097,0.0,-0.04526473373578197,0.010124217273707341,-0.04285547896179724,0.0544477840223765,-0.024874668639029377,0.0,-0.016301812329100537,0.03584519894672218,0.0,0.0,0.0,0.0,0.002953317389347421,-0.043721377429317886,0.02765634290286528,0.008960867571621773,0.025170575734906053,-0.03723290619897523,-0.01814734671025936,0.03199011424443703,-0.0243498614157489,-0.05246741989413554,0.0,0.007653572543435171,0.022542568651088227,-0.006214058598782439,0.007777350591719181,0.024831852979935582,0.07885542071123951,-0.0379678501990205,-0.03086096370476052,0.0,0.0054751300661509735,0.0,0.02345897282398896,0.07155326102503407,0.0,-0.018983103367572796,0.011939613311525167,0.004236992886470694,0.0076943917900007385,0.026472211361191177,0.0,0.0,0.023846741954367662,-0.00527494204067434,-0.00871721710110892,-0.01554085089577807,-0.009715154833211776,0.018675924760423162,0.0076943917900007385,-0.013894441658380796,0.0,0.016488122788569093,-0.010647244199508478,-0.03786818559044302,0.017073513358941406,-0.015596855051018503,-0.011777167776353662,0.0,0.017073513358941406,0.00563553466943286,0.07943446749440491,-0.00765357254343536,0.010268335453827063,-0.03847414781463567,0.02635132694695214,0.020758560166797495,0.02358682031761578,0.0,-0.005018074766624544,0.01852008797079784,-0.008220506804968527,0.02358682031761578,0.009671734820842078,-0.006757366175308625,0.020878729675916047,-0.009847785956347178,0.05268031667617746,-0.005161705115778866,0.0,0.03242147769237742,-0.02290040211007877,0.0,0.012977853998209868,-0.016678741146630344,0.0042494730013577665,0.02980321091940937,0.01342051576232144,0.0,-0.016775712750826767,0.0,-0.017347243563896768,0.0,0.02394569562503241,0.051715036544155435,-0.028014376169596632,0.030534368148112147,-0.013972942552604155,0.0,0.02696704760026936,0.0,0.015430040569605969,0.0,-0.03537433010188532,-0.018736562581585833,0.0
2,-0.016164819431007015,-0.010124217273707334,0.017609399593378514,0.0,-0.025995208532944573,-0.04679421147894109,0.045803689613124754,0.024874668639029162,0.03301505722796301,-0.016678741146630344,-0.024662054234269072,-0.021859433963739322,0.0489096004809465,0.023083613113041242,0.024946357130230908,0.012824040357583555,0.007304800623233215,0.025995208532944354,0.04508788952853819,-0.020464102559715577,0.008511499855517479,0.007777350591719181,-0.029901485713862058,0.013939190957873774,-0.0069864303161068855,-0.004001930557496238,0.02627932479884883,0.05183893151961811,-0.028014376169596632,-0.006757366175308625,0.0389941316158638,-0.014499569695115089,0.01885902725131577,0.06413033741971556,0.015596855051018587,-0.07594885323329863,-0.04485423578426043,-0.09060254878090665,-0.0995356735509144,-0.004338935724337451,0.05215128205110678,-0.04485423578426043,0.0,0.006853671041062473,0.07594885323329842,0.020833503417165753,-0.024803391000572682,0.06608919045777244,-0.07429378234731403,0.04007743937533512,-0.06477025539023788,0.0544477840223765,0.024453043724538905,0.005009362813744821,-0.03278993511766953,0.044669049333728325,0.06711419585853703,0.04122266272651288,0.01428422600624755,0.0,0.026364703999399882,-0.15919859484925386,0.02765634290286528,0.011192414870204328,0.02062665058995782,-0.018496343617389447,-0.03652587602511404,0.038303888176639315,-0.012123559082489485,-0.03476541816067664,0.07400058144377678,0.01526675665331057,-0.011404763272249362,-0.002068380341229125,0.007777350591719181,0.02974734339405193,0.03206120923229859,-0.07696198181488416,-0.03086096370476052,0.02345897282398896,-0.027691733869048305,-0.009159999285475966,0.10268566397456397,0.024247546246677208,-0.030373649043518865,-0.018983103367572796,-0.004001930557496238,0.004236992886470694,0.0,0.05246741989413548,0.0,0.0,0.023846741954367662,-0.010569241710187294,-0.01748742672884112,-0.03125093398443979,0.006440613557829287,0.014029559904058174,0.0076943917900007385,0.0,-0.01367493689707654,-0.00831526821200374,-0.032180405749149855,-0.03786818559044302,0.03394733192333753,-0.02345897282398891,0.0,0.0,0.017073513358941406,0.00563553466943286,-0.02748073642210701,0.015186403814676196,-0.010341944221458987,0.015106892390208387,0.045803689613124754,0.031026895620624637,0.06206096813225166,0.08365792904690957,0.019899557437704798,0.007436588841781538,0.0,0.01576731585831655,0.016083723335076103,0.020084246043332293,0.0250184600368398,-0.009847785956347178,0.04113869479348645,-0.005161705115778866,-0.0489096004809464,0.0,-0.05794734920927964,0.01837852931485452,0.004338935724337442,-0.06790406450180363,0.03780203271238447,0.01903678005033919,-0.01354653183794777,-0.05496645921792857,-0.03374879135454029,0.06558834162757689,-0.023176322366094317,-0.019899557437704947,0.02394569562503241,0.02090898976298069,0.0,0.060435853861973955,-0.028082541968040126,0.012072832300574972,0.053439258961460415,0.01814734671025952,-0.015596855051018503,-0.0213736507925669,-0.010018755824991009,-0.037719665949158585,0.014355292977070054
3,-0.002010725121146575,-0.025445016557463344,0.035006449827913316,0.03813512888677098,-0.008613130304708033,-0.04679421147894109,0.079226691150575,0.03715299841746614,0.013296822613457873,0.04087228141552815,-0.049753035197099615,-0.04405518007793548,0.08061846020828463,0.15432814639129372,0.016678741146630392,-0.01945236266617247,0.0,0.01738207822823655,-0.023083613113041343,0.0,0.03374879135454017,-0.023586820317615782,-0.029901485713862058,0.0,-0.014006857993879256,-0.016074762858071297,0.03147823147316791,0.0687127500840143,-0.028014376169596632,-0.06904164442965137,0.03256786245643062,-0.029146345659516508,0.03747470541866296,0.06413033741971556,0.005217709271019299,-0.056583528366367424,-0.029747343394052068,-0.09060254878090665,-0.0489096004809464,-0.008690960264044412,0.05215128205110678,-0.014797001928080552,0.0,0.006853671041062473,0.09432738254815311,0.03113851180890403,0.0,0.10852445677816905,-0.06844105610187626,0.06942140095747942,-0.07956725731831843,0.07566426993207225,0.024453043724538905,0.017457197076546447,0.0,0.12174527235236925,0.13124453327825272,0.020758560166797495,0.01428422600624755,0.021695071099318976,0.0436772522426409,-0.1834461410959312,0.06372559761038718,0.017866420793513728,0.038717107572853585,0.009159999285475916,-0.027307345995735408,0.05708109520726724,-0.018223758618907265,-0.03476541816067664,0.04485423578426051,0.0,0.022542568651088227,-0.02081847150755425,0.04604736751943641,0.03627538639154984,0.016119665363276994,-0.07696198181488416,0.02272007650008345,0.0,-0.050234302520136435,0.0,0.08048991786036779,0.07155326102503407,-0.07716786052245997,-0.038219322230490224,0.00797071110857963,0.029400916440559047,-0.03119462160359417,0.07800251200127316,-0.025535092107137648,0.0,0.0159415438690215,0.02090898976298069,-0.01748742672884112,-0.04182017569462706,-0.0032311212630130688,0.050788109914176,0.030534368148112147,-0.018555819028243853,0.006789165662639142,-0.00831526821200374,0.02106161552782957,-0.06107557675176834,0.05062607306996814,-0.007777350591719253,-0.02365126806464533,-0.010124217273707334,-0.03476541816067664,0.0,0.0,0.04508788952853819,0.010268335453827063,0.04485423578426051,0.07133878172026221,0.010416615945338423,0.03909981968894026,0.08365792904690957,0.019899557437704798,0.025862063311966114,0.01630181232910064,0.007905198085346163,0.028822835165753808,-0.006757366175308625,0.02914634565951651,0.0,0.04113869479348645,0.015375225886915811,0.023846741954367662,0.0,-0.06982144949757138,0.036525876025113875,0.017277991431835428,-0.08539149123064467,0.058382910134836284,0.01633257112196135,-0.05496645921792857,-0.04102726826005479,0.008315268212003745,0.033166863935199374,-0.04673105034499104,-0.060541541935050854,0.04750042360392922,0.03125093398443986,0.0,0.03806804083351967,0.0,0.012072832300574972,0.02696704760026936,0.03606925470752168,0.060754031079096237,-0.06509502822188483,-0.010018755824991009,-0.009337864579336217,-0.014499569695115089
4,-0.016164819431007015,-0.06183925381786273,0.03747470541866296,0.0630097975258005,0.008562013503424,-0.015430040569605924,0.079226691150575,0.049327712363568324,0.024284652123426967,0.04087228141552815,-0.012278329778436703,-0.04405518007793548,0.056902391234476914,0.19555080911780698,-0.025385318419913663,-0.025995208532944573,-0.037089318735220034,0.008717217101109027,-0.07038932789139803,-0.041222662726512954,0.0,0.007777350591719181,-0.014873276481530216,-0.014075185211722786,-0.014006857993879256,-0.012039249622914609,0.052088511148454274,0.08539149123064468,-0.009277813588010752,-0.05496645921792857,0.03256786245643062,0.0,0.01885902725131577,0.11042398969365064,0.015596855051018587,-0.07594885323329863,0.0,-0.09060254878090665,-0.0324214776923775,-0.017434593336020595,0.0435892685476828,0.014646775964401261,0.02202630632999885,0.003430905400273431,0.11247472925841265,0.03626354398677152,-0.01648812278856894,0.0874628412503394,-0.06261197729967873,0.05970624612426764,-0.10205127146969728,0.07566426993207225,0.04849851769119013,0.019933927368758816,-0.04946867626429977,0.09650798085334637,0.1724671960047656,0.0,0.024905341762820332,-0.007304800623233399,0.060784508512808894,-0.1834461410959312,0.036758550010117894,0.03770516788574854,0.047677975144475616,0.009159999285475916,-0.01814734671025936,0.05084914149575295,-0.04288581285317647,0.03394733192333753,0.03005723385617993,0.03786818559044314,0.011315313227834127,-0.025018460036839857,0.07594885323329842,0.03301505722796301,0.03206120923229859,-0.0379678501990205,0.02272007650008345,-0.023846741954367773,-0.06737543534153027,0.0271361299375142,0.11365678179556728,0.048094288201044895,-0.07716786052245997,-0.04306872189188598,0.011939613311525167,0.012673830035110521,-0.023332503830623724,0.05246741989413548,0.0,-0.03747470541866288,0.007992790753530621,0.010492373817642484,-0.00871721710110892,-0.03652587602511404,-0.0032311212630130688,0.05983324951718299,0.026752727605685478,-0.009248076802015752,0.013546531837947923,-0.00831526821200374,0.01056924171018727,-0.02260142893713266,0.09953567355091437,-0.015596855051018503,0.011681805047635238,-0.02031998437959582,0.0,0.0,-0.055495112591703574,0.0376704179660551,0.04064198449734577,0.05219621112542828,0.1088134871389252,0.06140054466414327,0.06963418783705248,0.14336417517117744,-0.030373649043518865,0.003723086042717491,0.03242147769237742,-0.02397886293443992,0.05084914149575295,-0.01354653183794777,0.016727086405448514,0.019496175625797196,0.005949266331186535,0.030588319833422854,0.023846741954367662,0.03242147769237742,-0.11831996718876128,0.036525876025113875,0.017277991431835428,-0.10309349296410361,0.03365038944191717,0.02443003882055783,-0.04102726826005479,0.0,0.0,0.033166863935199374,-0.026099717572860438,-0.060541541935050854,0.06491747668133842,0.04151926943826679,-0.028014376169596632,0.030534368148112147,0.006936047210376403,0.0,0.0,-0.009159999285475966,0.045803689613124754,0.02106161552782957,-0.030267439668796473,0.00927781358801065,-0.043943347587597055
5,-0.02227362901365249,-0.08840897422176533,0.0025288263107387703,0.09953567355091437,0.03394733192333753,-0.038889013393594844,0.06817150264157924,0.049327712363568324,0.00444590503119215,-0.00831526821200374,-0.024662054234269072,-0.07800251200127321,0.08843796466758395,0.1750867065580914,-0.016873818564396213,-0.01945236266617247,0.007304800623233215,-0.035405336131198874,-0.023083613113041343,-0.06228427825434273,0.008511499855517479,0.03847414781463564,-0.011140557605200349,0.04141992737998078,0.0,0.0198448113968716,0.01582496716168249,0.10187961401921365,0.04551465925236879,-0.07613106921597064,0.0389941316158638,-0.029146345659516508,0.03747470541866296,0.15527822547791084,0.020758560166797495,-0.0955776599822311,0.0,-0.06413033741971558,-0.0324214776923775,-0.04846148895664521,0.017594060014738132,0.014646775964401261,0.0,0.003430905400273431,0.10342958965540561,0.051530300640082086,-0.03316686393519929,0.10852445677816905,-0.07429378234731403,0.04007743937533512,-0.10962449117449813,0.07566426993207225,0.04849851769119013,0.024874668639029162,-0.03278993511766953,0.07082133718969685,0.1724671960047656,0.04122266272651288,0.028428408326517298,-0.014646775964401337,0.04940224007627082,-0.2081081953302004,0.018496343617389496,0.026717338375779415,0.06101577468162803,0.06293125572645668,-0.04580368961312479,0.05084914149575295,-0.03668066332646826,0.017073513358941406,0.05950101174866165,0.04532399050949029,-0.011404763272249362,-0.002068380341229125,0.06107557675176829,0.03301505722796301,0.00808234629785853,-0.0573331750659516,0.015186403814676196,-0.023846741954367773,-0.06737543534153027,0.01814734671025952,0.09163047546556834,0.11735695063815874,-0.09310940439148147,-0.04306872189188598,-0.004001930557496238,0.037692290071950345,-0.023332503830623724,0.0,0.025090980962830522,0.0,-0.008037319065418259,-0.00527494204067434,0.008664861127127575,-0.05246741989413554,-0.01622846179188611,0.04624418476922788,0.03806804083351967,0.0046019019590085725,0.013546531837947923,-0.016678741146630344,0.0418201756946269,-0.06889508121106763,0.13124453327825272,0.0,0.046170181432925915,-0.030588319833422896,-0.01727799143183547,-0.011337543934280835,-0.055495112591703574,0.015186403814676196,0.030588319833422854,0.08119608284798072,0.11496571412052052,0.10092890885078086,0.06963418783705248,0.10383581098453992,-0.0354986812213863,0.025862063311966114,0.05626821964674523,0.0,0.06018700607508902,-0.006757366175308625,0.0041999885292857584,0.057715497856287434,-0.011972641666075944,0.025535092107137478,0.04730571477835682,0.06413033741971556,-0.13070369164459367,0.036525876025113875,0.038588497677247556,-0.06790406450180363,0.029486764500380683,0.01633257112196135,-0.04102726826005479,0.01342051576232144,0.04110520332967318,0.0972972013549148,-0.0319643396360789,-0.040077439375335165,0.11594147970580533,0.04151926943826679,0.0,0.03806804083351967,0.02070889683210898,0.059378547078931795,0.02696704760026936,-0.027656342902865352,0.030696797222916423,0.08246216019197297,-0.04564266555571241,0.00927781358801065,-0.043943347587597055
6,-0.020234483740053922,-0.09378214632061695,-0.015266756653310518,0.0874628412503394,0.05062607306996814,-0.038889013393594844,0.045803689613124754,0.06140054466414327,0.015501093540187812,-0.00831526821200374,-0.012278329778436703,-0.055282435501189685,0.11929892837234443,0.19555080911780698,0.00836347293462671,-0.006455022137299351,-0.014721505706765621,-0.008770209627732149,-0.023083613113041343,0.0,-0.017175143808132023,0.030860963704760522,-0.003703968763418744,0.03459866152396674,-0.0069864303161068855,0.00797071110857963,-0.005313799896467829,0.10187961401921365,0.0544477840223765,-0.11941516694477061,0.10785598976066776,-0.029146345659516508,0.05585323473351745,0.14048122354983045,0.05134688000022028,-0.056583528366367424,0.02914634565951651,-0.06413033741971558,-0.0489096004809464,-0.052948879948958964,0.017594060014738132,0.04350163863658642,0.02202630632999885,0.013674936897076493,0.09432738254815311,0.03626354398677152,-0.03316686393519929,0.10852445677816905,-0.06261197729967873,0.0,-0.10962449117449813,0.043721377429317775,0.012278329778436693,0.024874668639029162,-0.016301812329100537,0.053439258961460415,0.21254463538010088,0.06140054466414327,0.024905341762820332,-0.02202630632999891,0.0720776780441678,-0.1834461410959312,0.02765634290286528,0.020084246043332293,0.07642227545860236,0.10625868739055729,-0.04580368961312479,0.06328624473397537,-0.04288581285317647,0.09953567355091437,0.04485423578426051,0.06012099243757093,-0.02290040211007877,-0.002068380341229125,0.06853138167081547,0.021545530281264484,0.00808234629785853,-0.09686153925258903,-0.015347964333435986,-0.023846741954367773,-0.108181651729416,0.0271361299375142,0.10268566397456397,0.22588140741632778,-0.030373649043518865,0.0047070026775276,0.011939613311525167,0.06228427825434274,-0.007735648779605305,0.0,-0.025535092107137648,0.01837852931485452,0.0,-0.00527494204067434,0.025840004935259567,-0.03652587602511404,-0.019496175625797148,0.05531776839469001,0.04556257738044362,-0.013894441658380796,0.013546531837947923,-0.059239203374676086,0.02106161552782957,-0.03786818559044302,0.1622714288988771,-0.039312924024825995,0.034765418160676624,0.0,0.05062607306996814,-0.011337543934280835,-0.055495112591703574,0.0376704179660551,0.010268335453827063,0.08119608284798072,0.09642976268309285,0.09114788805819543,0.07716786052245996,0.10383581098453992,-0.050983928718804916,0.033166863935199374,0.07194984187901474,-0.0159415438690215,0.05084914149575295,0.00672586318831342,0.020878729675916047,0.057715497856287434,0.0295039943100832,0.060541541935050874,0.04730571477835682,0.0,-0.1942688204220599,0.036525876025113875,0.06375242123133601,-0.05062607306996795,0.016923303036468353,0.021735929651294623,-0.05496645921792857,0.01342051576232144,0.08107161064731794,0.14359085362884985,-0.02902904861153209,-0.060541541935050854,0.11036044744250562,0.10164026187583756,-0.028014376169596632,0.07515735956873959,0.017277991431835428,0.07096652135414358,-0.02748073642210701,0.0,0.09019780897157816,0.12199052437861026,-0.050804370671491204,-0.018736562581585833,-0.08926733809708741
7,-0.018198216583535275,-0.07240849552805002,-0.015266756653310518,0.11150831521699033,0.05062607306996814,-0.08698330159463985,0.03448837638529061,0.06140054466414327,0.017702001733459045,0.02466205423426903,0.03622018791275316,-0.10108612511431447,0.14201900487242786,0.19555080911780698,0.057551022562158584,-0.006455022137299351,-0.007341975341168074,-0.017594060014738185,-0.1443899093351748,0.0,-0.03455722203636855,0.007777350591719181,-0.01861567816734691,0.04820909304261984,0.006952760641766956,0.03552643362914112,-0.016000478693715205,0.0687127500840143,0.0721497857558354,-0.10484236585749804,0.12003070370677017,-0.08926733809708741,0.05585323473351745,0.09515723304034003,0.05638246989751868,-0.0955776599822311,0.0,-0.05107418459426929,0.0,-0.06649541178690677,0.02631127711584705,0.02914634565951651,0.0,0.020464102559715532,0.08516738326267713,0.020833503417165753,-0.05004068249959545,0.18982455888001723,-0.051024003024466906,-0.010195767105888494,-0.10205127146969728,0.03291462247273498,-0.0501857571682168,0.005009362813744821,-0.016301812329100537,0.018033922830261614,0.21254463538010088,0.12029423371771175,0.04591583505535836,-0.02202630632999891,0.06644214337473517,-0.2081081953302004,0.018496343617389496,0.02892160930250942,0.08732705179747538,0.14000747874509759,-0.04580368961312479,0.0756170466446949,0.0060237876277699064,0.11547721741993588,0.05950101174866165,0.07476776840197212,-0.011404763272249362,0.0020654191657843435,0.06107557675176829,0.011641406435396061,-0.03278993511766953,-0.09686153925258903,0.007613184109875269,0.0,-0.12005575201770786,0.0271361299375142,0.10268566397456397,0.13972476366661318,0.0,0.0372329061989751,0.0198448113968716,0.0459362841668591,-0.03119462160359417,-0.02696704760026932,-0.07800251200127321,0.0,0.0159415438690215,0.026089228868660747,0.008664861127127575,-0.07400058144377693,-0.0293439615821443,0.05531776839469001,0.060435853861973955,0.0046019019590085725,0.020272395026261023,-0.033552559711026504,0.07240849552805007,-0.015028209232331785,0.14684138832927118,-0.047305714778356635,0.0687127500840143,-0.05134688000022042,0.017073513358941406,0.0,-0.055495112591703574,0.04508788952853819,0.04064198449734577,0.10256973364054776,0.09642976268309285,0.10092890885078086,0.06963418783705248,0.16272950003810832,-0.056182835393124,0.011140557605200408,0.04836302156139912,-0.007948753115490878,0.044590151024070615,0.01342051576232144,-0.004212251286914447,0.019496175625797196,0.03533307311228058,0.04064198449734577,0.13750352374993502,-0.05004068249959545,-0.20732497324750623,-0.01861567816734691,0.08439218729037261,-0.06790406450180363,-0.008536681954485384,0.021735929651294623,-0.09761079662642226,0.0398927271235125,0.07316641256197168,0.06558834162757689,-0.020258838983800005,-0.060541541935050854,0.10475774121312967,0.10164026187583756,-0.08572987402588397,0.09696172988708811,0.02754632688566253,0.024045473966650913,-0.02748073642210701,-0.01837852931485452,0.11905267164376325,0.12199052437861026,-0.03537433010188532,0.00927781358801065,-0.043943347587597055
8,-0.004024256558794861,-0.06183925381786273,-0.02296114844331125,0.0874628412503394,0.06711419585853703,-0.07077307441338093,0.011587974275211825,0.06140054466414327,0.035189428462300186,0.016488122788569093,0.048094288201044895,-0.11276793016194972,0.1344853321870203,0.21572869105543727,0.06558834162757689,-0.01945236266617247,0.0,-0.05343925896146044,-0.16992500144231246,-0.06228427825434273,-0.06996255816756737,0.030860963704760522,-0.01861567816734691,0.06169232240624188,-0.014006857993879256,-0.020121595920773203,-0.016000478693715205,0.13430109171159113,0.0544477840223765,-0.07613106921597064,0.10785598976066776,-0.07400058144377693,0.1271119179033392,0.04836302156139912,0.03613378605371311,-0.03747470541866288,-0.014797001928080552,-0.10402306454322834,0.0159415438690215,-0.06649541178690677,0.02631127711584705,0.07179068306801009,-0.022367813028454427,0.027221468735024214,0.08516738326267713,0.01565326431148558,-0.05004068249959545,0.14974711950468206,-0.051024003024466906,0.04007743937533512,-0.13258563961780934,0.043721377429317775,-0.10218039480647813,0.019933927368758816,-0.03278993511766953,0.02696704760026936,0.23217344212903337,0.17687776208407918,0.07346216194102118,0.0,0.057947349209279485,-0.2587342684001684,-0.028196891830652136,0.026717338375779415,0.09815002109201154,0.10625868739055729,-0.027307345995735408,0.06946481966309968,0.029870529582137716,0.05062607306996814,0.08835587442084686,0.04532399050949029,-0.02290040211007877,-0.00413973036092392,0.07594885323329842,0.008324864650931553,-0.03278993511766953,-0.0379678501990205,-0.00765357254343536,0.04654258593703024,-0.09640448395306248,0.0271361299375142,0.11365678179556728,0.2048197918884982,0.0,0.0600247710722177,0.00797071110857963,0.03355255971102643,-0.07116102892123886,-0.02696704760026932,-0.025535092107137648,0.036525876025113875,0.0,0.03125093398443986,0.017277991431835428,-0.08488889758651305,-0.0293439615821443,0.09984892836506214,0.08610073725532115,0.0,0.006789165662639142,-0.06790406450180363,0.06228427825434274,-0.03786818559044302,0.11547721741993588,-0.015596855051018503,0.09090849619821029,-0.02031998437959582,0.03394733192333753,0.030726515632263224,0.02696704760026936,0.030214613047007767,0.04064198449734577,0.09548030885422837,0.09019780897157816,0.13940305666541644,0.09211820198843139,0.16272950003810832,-0.030373649043518865,0.036805440998547344,0.05232103513008224,0.007905198085346163,0.028822835165753808,-0.03410785432026412,-0.00843683714863982,0.019496175625797196,0.01777470172797615,0.03562390973072122,0.04730571477835682,-0.10187961401921364,-0.22050036199523945,-0.03747470541866288,0.07204379486272744,-0.13916274767162537,-0.01712417779120919,0.05637293132331203,-0.09761079662642226,0.05294887994895902,0.05722486869294997,0.08152988549659847,-0.01444151238848581,0.0,0.11594147970580533,0.12113643750163472,-0.14585086646345477,0.08246216019197297,0.006936047210376403,0.0476967420312965,-0.11321061044799094,0.0,0.1332665308634641,0.10236171762967777,-0.04564266555571241,-0.009337864579336217,-0.014499569695115089
9,0.013997151079245578,-0.07240849552805002,-0.007613184109875213,0.13515958328163588,0.08341600818763747,-0.07077307441338093,-0.047305714778356635,0.024874668639029162,0.046012397756836236,0.032789935117669415,0.024247546246677208,-0.13641919822659507,0.14201900487242786,0.21572869105543727,0.0972972013549148,-0.05246741989413554,-0.014721505706765621,-0.05343925896146044,-0.16992500144231246,-0.06228427825434273,-0.05215128205110671,-0.007819504459299177,-0.014873276481530216,0.08828653241795499,0.034433497063874094,-0.024179812495126508,0.0,0.1502426355806127,0.04551465925236879,-0.09761079662642226,0.11395618929708584,-0.043943347587597055,0.09192248944103935,0.03242147769237742,0.04629365227393486,-0.03747470541866288,-0.06012099243757091,-0.07730572616744891,0.04730571477835682,-0.09860759694065953,0.05215128205110678,0.09953567355091437,-0.022367813028454427,0.04064198449734577,0.04793447706370197,-0.021138767058150366,-0.05004068249959545,0.12928301694496647,-0.051024003024466906,0.07907157099119871,-0.09451759878428978,0.043721377429317775,-0.14244426502020535,0.010001392157499166,-0.016301812329100537,0.018033922830261614,0.27064758994366894,0.12029423371771175,0.04591583505535836,0.050123479425836275,0.08048991786036779,-0.3112016882943039,-0.047305714778356635,0.024509694424127725,0.06322680199698132,0.09769667388713327,0.0,0.05708109520726724,0.0060237876277699064,0.017073513358941406,0.05950101174866165,0.03786818559044314,-0.02290040211007877,0.004127885622676564,0.10524316002733657,-0.025266758610430113,-0.04946867626429977,-0.07696198181488416,-0.015347964333435986,0.04654258593703024,-0.1441012259843589,0.0712586831698219,0.1353518528948863,0.18344614109593127,0.044394119358453436,0.10893437155316393,0.003990860196034335,0.05821461394529579,-0.05504136355796201,0.026472211361191177,-0.025535092107137648,0.036525876025113875,0.03170885972733805,0.00525572545149515,0.0,-0.09586001540751617,-0.049243519019849136,0.07775515751444537,0.08610073725532115,-0.009248076802015752,0.0,-0.059239203374676086,0.06228427825434274,-0.06107557675176834,0.14684138832927118,-0.007777350591719253,0.11276793016194972,0.010053664663923084,0.03394733192333753,0.025188332090833092,0.02696704760026936,0.02272007650008345,0.08017034868398336,0.12363134916837747,0.07133878172026221,0.12029423371771175,0.10691520391651188,0.18183832298581298,-0.061400544664143256,0.022195746114196196,0.040414268445907994,0.0,0.006455022137299393,0.00672586318831342,-0.00843683714863982,0.02914634565951651,0.01777470172797615,0.04564266555571251,0.04730571477835682,-0.13750352374993496,-0.1942688204220599,-0.0955776599822311,0.06375242123133601,-0.12101540096136597,-0.021437170662291644,0.03515644541361626,-0.09761079662642226,0.06588793565645701,0.08107161064731794,0.016678741146630392,0.0,0.0,0.13255619355670184,0.14037265636455232,-0.08572987402588397,0.060435853861973955,0.0,0.08246216019197297,-0.14295795384204296,0.01814734671025952,0.14734171607518687,0.17932369944456192,-0.0821685415808263,0.0,-0.043943347587597055
