,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.024247546246677208,-0.012383724455832358,-0.02442347393921758,-0.018983103367572796,0.016119665363276994,-0.02748073642210701,0.019210603965834887,0.0,0.03847414781463564,0.0,0.0,-0.008082346297858742,0.0,0.0,-0.019365324866931058,0.03813512888677098,-0.028289044431423632,-0.03435150479077704,0.0,-0.022138977269248655,0.006049044672805022,0.04385428958942738,0.009915468865082782,-0.021061615527829577,0.016119665363276994,-0.03476541816067664,0.030588319833422854,0.015106892390208387,0.025535092107137478,0.016678741146630392,0.02974734339405193,-0.08671163319333085,0.0,-0.06228427825434273,-0.004352024539707113,0.024507702237083574,0.01513330352515554,-0.02696704760026932,0.0024724856795206775,0.04064198449734577,0.00971515483321185,0.00753367268540742,-0.015266756653310518,0.012383724455832348,0.030373649043518695,-0.025385318419913663,-0.013872174581557588,-0.02129477836322823,-0.011495638837829386,0.011729292582107231,0.010530667492169465,0.06140054466414327,-0.025090980962830495,-0.019899557437704947,0.05166211982249255,-0.04809428820104507,0.0,0.07400058144377678,-0.03335859694643102,-0.02647221136119107,0.03641064018968495,0.06711419585853703,0.05183893151961811,-0.031026895620624544,0.025385318419913747,0.019236218862917306,0.0907654639231822,-0.012005853260154065,-0.00799279075353063,0.01885902725131577,0.0,-0.006100199536417773,-0.04532399050949031,0.0,0.05570943258628749,0.01910882294770474,0.014029559904058174,0.0,0.03394733192333753,0.039801008057974895,0.0,-0.033423001537450335,-0.02696704760026932,0.014075185211722742,0.013546531837947923,0.0,-0.022367813028454427,0.08061846020828463,0.017487426728841078,0.04526473373578186,0.009781020792585396,0.057333175065951626,-0.011777167776353662,-0.07463880089275587
2,-0.016394438250668646,0.024453043724538905,-0.027946540502914778,-0.009460329249066243,-0.03278993511766953,-0.02748073642210701,-0.015554814194841731,-0.06509502822188483,0.057333175065951626,-0.042346290709594815,-0.07662128160291251,-0.03260466543192759,0.03355255971102643,0.05183893151961811,0.0,0.031848866039339875,-0.04264433740849367,0.0,0.0,0.007304800623233215,-0.0060745144096843885,0.026472211361191177,-0.040357737616141,-0.042435266320396646,0.04334113409830142,-0.011495638837829386,-0.005161705115778866,0.05463525657684562,0.025535092107137478,0.0,0.014950341465971604,-0.061400544664143256,0.025995208532944354,-0.020464102559715577,0.0,0.016813310447082928,0.03259050060170186,-0.11103131238874384,0.014771750629964206,-0.013805799525030428,0.00971515483321185,0.00753367268540742,-0.030696797222916385,0.02466205423426903,0.030373649043518695,-0.022542568651088307,-0.027879032575436693,0.005274942040674248,-0.011495638837829386,-0.011825435396789636,-0.0159415438690215,0.07847405802308477,-0.07662128160291251,-0.019899557437704947,0.02974734339405193,-0.09784732339814455,-0.0324214776923775,0.14438990933517493,-0.04182017569462706,-0.046650093298821416,0.08502058441430643,0.04064198449734577,0.10187961401921365,0.030373649043518695,0.06672611380081314,0.03821932223049015,0.07306346218972339,-0.044518666778644626,-0.04041426844590817,0.04362693240025802,-0.09310940439148147,-0.006100199536417773,-0.060754031079096237,0.0,0.044738314765284344,0.01910882294770474,0.050788109914176,0.08246216019197297,-0.01727799143183547,0.02995322210162791,0.010454357637166446,-0.044738314765284504,0.0,-0.014213859219700802,0.013546531837947923,0.0020833145004890328,-0.06817150264157922,0.08061846020828463,0.034765418160676624,0.01714113282139385,0.0,0.07594885323329842,-0.035623909730721375,-0.07463880089275587
3,-0.049753035197099615,0.0721497857558354,0.010341944221458961,0.006272597015530109,-0.016301812329100537,-0.08406426478847447,-0.03920608225948711,-0.04306872189188598,0.07594885323329842,-0.04849851769118999,-0.042064059566544014,-0.005383196696903304,0.0,0.034765418160676624,0.01910882294770474,0.019193565233310967,0.027744990482904245,0.016873818564396122,0.05062607306996814,0.03615966329541842,0.006049044672805022,0.035189428462300186,-0.08187700705440776,0.06140054466414327,0.03658376792299261,-0.023083613113041343,-0.03125093398443979,0.06918356514600091,0.0752881273042372,0.024946357130230908,0.058893689053568614,-0.12553088208385899,0.0,0.04007743937533512,0.025840004935259567,0.04356603805276824,0.05228630194262178,-0.08246216019197299,0.022101292428453257,-0.07038932789139803,-0.004882221379746206,-0.007573219704800775,0.0,0.03683676818037154,0.06012099243757093,0.002793214891680513,0.040833717508577436,-0.005294299669513022,0.011404763272249343,0.005876566336669382,0.0,0.08693563677128073,-0.07662128160291251,0.0389941316158638,0.0,-0.023846741954367773,-0.05444778402237646,0.05585323473351745,-0.1292830169449665,-0.019808481080180334,0.09368544554143401,0.0866543822541821,0.0687127500840143,0.0,0.04206405956654388,0.10275957442520078,0.07306346218972339,-0.044518666778644626,0.007948753115491047,0.07400058144377678,-0.19264507794239588,0.012123559082489304,-0.060754031079096237,-0.048363021561399,0.044738314765284344,-0.009650170033719367,0.04624418476922788,0.08246216019197297,-0.03476541816067664,0.06894735371749147,0.020833503417165753,-0.07922669115057504,-0.02696704760026932,0.028014376169596473,0.013546531837947923,0.004163624941536153,-0.04508788952853804,0.06485114434996789,-0.026635126503466736,0.022809882908085926,-0.07038932789139803,0.09432738254815311,0.011681805047635238,-0.04932771236356828
4,-0.024662054234269072,0.024453043724538905,0.027415457580400638,0.028014376169596473,-0.04946867626429977,-0.02748073642210701,-0.035237180056541535,0.0,0.09432738254815311,-0.06088224214702235,-0.042064059566544014,-0.005383196696903304,-0.017073513358941406,0.05183893151961811,0.056583528366367514,0.08138832684065486,0.08168379759370795,0.0,-0.07943446749440497,0.021804370318348337,0.006049044672805022,0.04385428958942738,-0.10309349296410361,0.08130010210184822,0.05453354896850558,-0.03476541816067664,-0.04182017569462706,0.05950101174866165,0.025535092107137478,0.016678741146630392,0.02974734339405193,-0.15200309344504995,0.051530300640082086,0.09818039393890331,0.008664861127127575,0.04986327651397793,0.09088914116636912,-0.14017765804826027,0.031816447261665215,-0.05603403491432786,0.004865755171815889,-0.007573219704800775,0.015106892390208387,0.012383724455832348,0.0,-0.014047774485632809,0.06082519269604346,0.01576731585831655,0.0,0.01755837138430454,0.005274942040674248,0.07847405802308477,-0.07662128160291251,0.01962880674893263,-0.007533672685407546,-0.04809428820104507,-0.05444778402237646,0.05585323473351745,-0.07617168048540397,-0.09485918634144117,0.1022985758461419,0.07365704172530899,0.10187961401921365,0.030373649043518695,0.025385318419913747,0.1471536937836543,0.07306346218972339,-0.044518666778644626,0.05474296459443203,0.04975303519709973,-0.19264507794239588,-0.01837852931485452,-0.05301838229949099,-0.0159415438690215,0.011315313227834127,-0.03899413161586357,0.05983324951718299,0.16046467219324612,-0.03476541816067664,0.07853340254668963,0.010454357637166446,-0.09090849619821038,-0.02696704760026932,0.055495112591703706,0.013546531837947923,-0.023117239624653434,-0.06817150264157922,0.15696934633839948,-0.044669049333728374,0.03408099524310609,-0.06012099243757091,0.057333175065951626,0.034765418160676624,-0.04932771236356828
5,-0.03297732244627283,0.0838315908034707,-0.010416615945338312,0.046392905484451304,-0.0834160081876375,0.02696704760026936,-0.03127916648785822,-0.0213736507925669,0.07594885323329842,-0.06088224214702235,-0.07662128160291251,-0.010786555226236741,0.016873818564396122,0.034765418160676624,0.09310940439148145,0.09953567355091437,0.08168379759370795,0.016873818564396122,0.0752881273042372,0.028999871722552435,0.006049044672805022,0.035189428462300186,-0.03016197051025247,0.06140054466414327,0.07005847247408063,-0.03476541816067664,-0.05246741989413554,0.03005723385617993,0.05062607306996814,0.016678741146630392,0.02974734339405193,-0.12553088208385899,0.14937762403822671,0.09818039393890331,0.008664861127127575,0.0685917313115085,0.1027437275121475,-0.11103131238874384,0.06294634470583582,-0.05603403491432786,-0.009781020792585447,0.00753367268540742,-0.030696797222916385,0.02466205423426903,0.01526675665331057,-0.008412239816200097,0.054192100363596535,0.020985025129335807,0.04508788952853819,0.023363993065510336,0.036525876025113875,0.06996255816756747,-0.05062607306996795,0.058102954563568183,-0.03806804083351946,0.04654258593703024,0.0,-0.019108822947704676,-0.09365910721424507,-0.12314823077286483,0.1278336679532795,0.07365704172530899,0.08539149123064468,0.01526675665331057,0.04206405956654388,0.1645357720118907,0.05514155419246085,-0.05276266087355307,0.015853951200837057,0.04362693240025802,-0.11735695063815874,-0.012226302333259397,0.029443777892481836,0.0,-0.011404763272249362,-0.058893689053568565,0.037113173017099446,0.23446525363702297,0.05062607306996814,0.09751650591426246,0.0,-0.13860523822950682,0.05246741989413548,0.028014376169596473,0.0,-0.010461938818624528,0.0,0.14201900487242786,-0.044669049333728374,0.04526473373578186,-0.009847785956347178,0.09432738254815311,-0.011777167776353662,-0.02445304372453907
6,-0.041340795380899444,0.11831996718876123,0.003455558636219116,0.0372329061989751,-0.11818142634831401,0.053439258961460415,-0.027331981971195338,-0.04306872189188598,0.0,-0.04849851769118999,-0.08539149123064467,0.018684563264926863,0.06634249482869607,0.017487426728841078,0.0,0.12928301694496647,0.09485918634144118,-0.08746284125033943,0.0752881273042372,0.06444870772684215,0.029994740297837285,-0.008933124770007786,-0.009984088572622125,0.06140054466414327,0.07666120729832779,0.011404763272249343,-0.04182017569462706,0.035006449827913316,0.0752881273042372,0.057551022562158584,0.058893689053568614,-0.0489096004809464,0.14937762403822671,0.09818039393890331,0.008664861127127575,0.07478090871830716,0.12848592782402077,-0.16992500144231246,0.05105266612458257,-0.11433267547899488,-0.004882221379746206,-0.015186403814676053,-0.015266756653310518,0.08453351021166769,-0.015430040569605924,-0.014047774485632809,0.04752837008258588,0.0,0.07800251200127316,0.02914634565951651,0.005274942040674248,0.06140054466414327,-0.10309349296410361,0.0389941316158638,-0.05358104020484411,0.02345897282398896,-0.0324214776923775,-0.05810295456356828,-0.08488889758651305,-0.16664986940945145,0.13204591924019388,0.060541541935050874,0.10187961401921365,0.06012099243757093,0.016973078603713623,0.19022241567554007,0.07306346218972339,-0.05276266087355307,0.007948753115491047,0.06192774914320172,-0.14201900487242788,0.0060745144096843355,0.04394334758759686,0.10691520391651188,-0.02290040211007877,-0.03899413161586357,0.027924001562438957,0.2817709684153795,0.017073513358941406,0.10691520391651188,0.005236648366147135,-0.09090849619821038,0.07800251200127316,0.0,0.0,0.02685121964943112,-0.022367813028454427,0.11164535582890908,-0.06293125572645675,0.01714113282139385,-0.07038932789139803,0.14809863898913392,-0.04769674203129629,0.03591957425494263
7,-0.016394438250668646,0.10691520391651188,0.006902860254687942,0.04943335980450227,-0.0834160081876375,0.02696704760026936,-0.0511787239255631,-0.0213736507925669,-0.05970624612426777,-0.10508204605755743,-0.025090980962830495,0.021334141678876078,0.11417101991931103,0.034765418160676624,0.0,0.16992500144231237,0.13367843523196926,-0.10561018796059879,0.12338241550528205,0.04328409772880009,0.0418201756946269,-0.008933124770007786,0.039259430447227184,0.10092890885078086,0.08759905378321596,0.04508788952853819,-0.05246741989413554,0.020107573448574854,0.0752881273042372,0.07358113238110756,0.1429579538420431,-0.07400058144377693,0.24100809950379498,-0.020464102559715577,0.03435150479077711,0.0907495992354472,0.15377684712175949,-0.16992500144231246,0.06531335924975223,-0.1292830169449665,-0.019628806748932512,0.0,0.0,0.09621531525930298,-0.031026895620624544,0.002793214891680513,0.027350488144955633,0.01576731585831655,0.05614307803753392,0.06336206099742957,0.020985025129335807,0.09534787658748098,-0.07662128160291251,0.0389941316158638,-0.03806804083351946,0.11365678179556728,-0.010726406593058475,-0.0981803939389034,-0.09365910721424507,-0.2191172893035869,0.1446093807041062,0.07365704172530899,0.16600995143892933,0.07476776840197212,0.06672611380081314,0.18171091582002277,0.17615695515382698,-0.0735811323811074,0.047048572804431185,0.04975303519709973,-0.02272007650008353,0.0,0.029443777892481836,0.16463070177279934,0.0,-0.03899413161586357,0.050788109914176,0.2817709684153795,0.0,0.15301161850596592,0.020833503417165753,-0.044738314765284504,0.10309349296410372,-0.014213859219700802,0.02696704760026936,0.02889614563445576,-0.022367813028454427,0.15696934633839948,-0.008823850387006149,0.0673754353415303,0.009781020792585396,0.1655860657179751,0.011681805047635238,0.03591957425494263
8,-0.03297732244627283,0.1296352804165956,0.013772849621732383,0.031093769101568688,-0.0834160081876375,-0.055495112591703574,-0.05921604299098139,0.06228427825434274,0.019365324866931214,-0.09868427485940681,-0.00831526821200374,0.0,0.0,0.08539149123064468,0.01910882294770474,0.15264701001047676,0.06838697498025013,-0.12398871727545348,0.14684138832927118,0.028999871722552435,0.029994740297837285,0.026472211361191177,0.0,0.04122266272651288,0.09845459816058302,0.02272007650008345,-0.07400058144377693,0.035006449827913316,0.05062607306996814,0.057551022562158584,0.18322182405577028,-0.07400058144377693,0.24100809950379498,0.0,0.03010203178941919,0.09440971546723985,0.1628647199497185,-0.23132554610645567,0.06294634470583582,-0.0995356735509144,-0.029544275614015337,-0.015186403814676053,-0.030696797222916385,0.08453351021166769,0.030373649043518695,0.011140557605200408,0.03410785432026422,0.02618393180365489,0.07800251200127316,0.06336206099742957,0.01576731585831655,0.08693563677128073,-0.10309349296410361,0.0,-0.02272007650008353,0.1353518528948863,0.0421254756726766,-0.03847414781463567,-0.11136110894770408,-0.2267708618470223,0.14043370473291306,0.053938807110803844,0.11818142634831416,0.030373649043518695,0.06672611380081314,0.19022241567554007,0.19264507794239583,-0.0735811323811074,0.02371606897380761,0.06192774914320172,-0.02272007650008353,0.06545306148861624,0.0,0.17870588698452208,0.0,-0.009650170033719367,0.06433464175212376,0.2583119955913907,0.0,0.15301161850596592,0.020833503417165753,-0.05614307803753374,0.10309349296410372,0.0,0.0,0.020698992667836102,-0.04508788952853804,0.28497695871447093,-0.035623909730721375,0.0673754353415303,-0.009847785956347178,0.19993757050875202,0.011681805047635238,0.08246216019197297
9,-0.049753035197099615,0.20645087746742624,0.006902860254687942,0.0,-0.15380533607903546,-0.02748073642210701,-0.04318593317203245,0.10236171762967777,0.057333175065951626,-0.07965944917765064,0.0489096004809465,0.013370763368458861,0.0,0.08539149123064468,0.09310940439148145,0.17563865263670614,0.10791533916688753,-0.12398871727545348,0.025535092107137478,0.0,0.029994740297837285,0.035189428462300186,0.019763254821429967,0.06140054466414327,0.0810463019840499,0.0,-0.08488889758651305,0.025090980962830522,0.05062607306996814,0.08152988549659847,0.16992500144231237,-0.03652587602511404,0.24100809950379498,0.04007743937533512,0.03435150479077711,0.10412487030045156,0.1628647199497185,-0.16992500144231246,0.07239119049028508,-0.05603403491432786,-0.03952836418663734,0.02990148571386203,-0.015266756653310518,0.09621531525930298,0.10362263107415744,-0.0027986333526733966,-0.006919413939790626,0.08216854158082638,0.08880926695785596,0.07458931642068352,-0.0159415438690215,0.07847405802308477,-0.13006054056437286,0.0389941316158638,0.02236781302845451,0.156725503687453,0.021216485909695854,0.0,-0.10248295760125133,-0.21150410519371174,0.15292464891611,0.105933444749065,0.10187961401921365,-0.015430040569605924,0.12268251977482857,0.2320425913701672,0.15947821400719647,-0.044518666778644626,0.02371606897380761,0.06192774914320172,0.10852445677816905,0.05377125644098074,-0.014950341465971444,0.20645087746742624,-0.011404763272249362,0.0,0.09545715924790435,0.2817709684153795,0.03394733192333753,0.18885681745268804,0.005236648366147135,-0.05614307803753374,0.17584983539941762,0.055495112591703706,-0.06970897181140442,0.012454998572927553,-0.022367813028454427,0.3119440063147403,-0.044669049333728374,0.06187944758667824,0.02914634565951651,0.14809863898913392,0.011681805047635238,0.07096652135414358
