,p-value,cell.line,DIP1,DIP2,div1,div2,dth1,dth2
53,0.010228789885266069,PC9.DS8,0.0013,0.0073,0.036,0.036,0.034699999999999995,0.028699999999999996
54,0.007492078425173474,PC9.DS8,0.0013,0.0075,0.036,0.036,0.034699999999999995,0.028499999999999998
55,0.0001577972933915734,PC9.DS8,0.0015,0.0055,0.036,0.036,0.034499999999999996,0.0305
56,0.00036519717731187855,PC9.DS8,0.0015,0.005699999999999999,0.036,0.036,0.034499999999999996,0.030299999999999997
57,0.00046926516625183507,PC9.DS8,0.0015,0.0059,0.036,0.036,0.034499999999999996,0.0301
58,0.00019776503901405775,PC9.DS8,0.0015,0.0060999999999999995,0.036,0.036,0.034499999999999996,0.029899999999999996
59,0.00524339789065619,PC9.DS8,0.0015,0.0063,0.036,0.036,0.034499999999999996,0.029699999999999997
60,0.0015969985105321314,PC9.DS8,0.0015,0.0065,0.036,0.036,0.034499999999999996,0.0295
61,4.1216328102762725e-05,PC9.DS8,0.0015,0.006699999999999999,0.036,0.036,0.034499999999999996,0.0293
62,0.00010316847247218103,PC9.DS8,0.0015,0.0069,0.036,0.036,0.034499999999999996,0.029099999999999997
63,0.00018619862899383778,PC9.DS8,0.0015,0.0070999999999999995,0.036,0.036,0.034499999999999996,0.0289
64,0.0012035982634135823,PC9.DS8,0.0015,0.0073,0.036,0.036,0.034499999999999996,0.028699999999999996
65,0.007633085858547129,PC9.DS8,0.0015,0.0075,0.036,0.036,0.034499999999999996,0.028499999999999998
66,0.002349059074328258,PC9.DS8,0.0005,0.0055,0.036,0.037,0.0355,0.0315
67,0.0002267774213380578,PC9.DS8,0.0005,0.005699999999999999,0.036,0.037,0.0355,0.0313
68,8.138132095277722e-06,PC9.DS8,0.0005,0.0059,0.036,0.037,0.0355,0.0311
69,0.028445314008660794,PC9.DS8,0.0005,0.0060999999999999995,0.036,0.037,0.0355,0.030899999999999997
70,0.0012568976164912648,PC9.DS8,0.0005,0.0063,0.036,0.037,0.0355,0.030699999999999998
71,0.014859618447356575,PC9.DS8,0.0005,0.0065,0.036,0.037,0.0355,0.0305
72,0.0011170416786516625,PC9.DS8,0.0005,0.006699999999999999,0.036,0.037,0.0355,0.0303
73,0.00015484091463780527,PC9.DS8,0.0005,0.0069,0.036,0.037,0.0355,0.0301
74,0.0022311189072520697,PC9.DS8,0.0005,0.0070999999999999995,0.036,0.037,0.0355,0.0299
75,0.0006774175733038527,PC9.DS8,0.0005,0.0073,0.036,0.037,0.0355,0.029699999999999997
76,9.533337938247599e-05,PC9.DS8,0.0005,0.0075,0.036,0.037,0.0355,0.0295
77,7.544481788042576e-05,PC9.DS8,0.0007,0.0055,0.036,0.037,0.0353,0.0315
78,0.005903552310820848,PC9.DS8,0.0007,0.005699999999999999,0.036,0.037,0.0353,0.0313
79,0.0029127923343626196,PC9.DS8,0.0007,0.0059,0.036,0.037,0.0353,0.0311
80,0.002654721200820304,PC9.DS8,0.0007,0.0060999999999999995,0.036,0.037,0.0353,0.030899999999999997
81,0.06574139107107048,PC9.DS8,0.0007,0.0063,0.036,0.037,0.0353,0.030699999999999998
82,0.032899654280283415,PC9.DS8,0.0007,0.0065,0.036,0.037,0.0353,0.0305
83,0.00011399754561416054,PC9.DS8,0.0007,0.006699999999999999,0.036,0.037,0.0353,0.0303
84,0.005912588987111616,PC9.DS8,0.0007,0.0069,0.036,0.037,0.0353,0.0301
85,0.04973771676871693,PC9.DS8,0.0007,0.0070999999999999995,0.036,0.037,0.0353,0.0299
86,0.0038315407192948516,PC9.DS8,0.0007,0.0073,0.036,0.037,0.0353,0.029699999999999997
87,0.0018932376722901802,PC9.DS8,0.0007,0.0075,0.036,0.037,0.0353,0.0295
88,0.00033409093275045266,PC9.DS8,0.0009,0.0055,0.036,0.037,0.0351,0.0315
89,0.04973771676871693,PC9.DS8,0.0009,0.005699999999999999,0.036,0.037,0.0351,0.0313
90,0.027720602406169637,PC9.DS8,0.0009,0.0059,0.036,0.037,0.0351,0.0311
91,0.006326464765794642,PC9.DS8,0.0009,0.0060999999999999995,0.036,0.037,0.0351,0.030899999999999997
92,0.017103833219174473,PC9.DS8,0.0009,0.0063,0.036,0.037,0.0351,0.030699999999999998
93,0.0006674023940809605,PC9.DS8,0.0009,0.0065,0.036,0.037,0.0351,0.0305
94,0.01909688316624194,PC9.DS8,0.0009,0.006699999999999999,0.036,0.037,0.0351,0.0303
95,0.005912588987111616,PC9.DS8,0.0009,0.0069,0.036,0.037,0.0351,0.0301
96,0.013710488394910153,PC9.DS8,0.0009,0.0070999999999999995,0.036,0.037,0.0351,0.0299
97,0.0006173472795114331,PC9.DS8,0.0009,0.0073,0.036,0.037,0.0351,0.029699999999999997
98,0.0017010443237224161,PC9.DS8,0.0009,0.0075,0.036,0.037,0.0351,0.0295
99,0.04461219403080985,PC9.DS8,0.0011,0.0055,0.036,0.037,0.0349,0.0315
100,0.0209973945137553,PC9.DS8,0.0011,0.005699999999999999,0.036,0.037,0.0349,0.0313
101,0.0005684529003032464,PC9.DS8,0.0011,0.0059,0.036,0.037,0.0349,0.0311
102,0.002802501458423318,PC9.DS8,0.0011,0.0060999999999999995,0.036,0.037,0.0349,0.030899999999999997
103,0.004818424752936125,PC9.DS8,0.0011,0.0063,0.036,0.037,0.0349,0.030699999999999998
104,0.046085810322545044,PC9.DS8,0.0011,0.0065,0.036,0.037,0.0349,0.0305
105,0.01657643236339339,PC9.DS8,0.0011,0.006699999999999999,0.036,0.037,0.0349,0.0303
106,0.017750632729032708,PC9.DS8,0.0011,0.0069,0.036,0.037,0.0349,0.0301
107,0.10378211200861955,PC9.DS8,0.0011,0.0070999999999999995,0.036,0.037,0.0349,0.0299
108,0.010746558140645558,PC9.DS8,0.0011,0.0073,0.036,0.037,0.0349,0.029699999999999997
109,0.027666014365039415,PC9.DS8,0.0011,0.0075,0.036,0.037,0.0349,0.0295
110,0.0016568757393769032,PC9.DS8,0.0013,0.0055,0.036,0.037,0.034699999999999995,0.0315
111,0.006404933043281744,PC9.DS8,0.0013,0.005699999999999999,0.036,0.037,0.034699999999999995,0.0313
