,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,-0.06413033741971558,-0.013175388747733168,0.0,0.01568162223226969,0.0,-0.012174713946102214,-0.014646775964401337,0.011681805047635238,-0.07038932789139803,-0.02202630632999891,0.03005723385617993,-0.027136129937514106,0.02358682031761578,0.004139730360923803,0.008988783227254759,-0.03278993511766953,0.006821265856013956,0.0,0.0195843963184019,0.01873656258158572,0.021373650792567037,0.0,-0.02647221136119107,-0.07800251200127321,-0.020758560166797328,0.011557031422399602,0.005924833957105502,-0.027376438931305157,-0.04522925399299776,0.019899557437704798,0.015106892390208387,0.0,0.02531108852918755,0.00971515483321185,0.06140054466414327,-0.02202630632999891,0.015002163339246546,-0.013379029801199926,-0.0079051980853462,-0.01658288419560421,-0.01605985089609907,-0.03170885972733814,-0.02676690956278554,-0.020561322482316506,0.023790563334750946,-0.023846741954367773,0.04416758327556857,0.012824040357583555,-0.024522319134069014,-0.019204210897151904,-0.08597322310985288,-0.0709665213541436,-0.02345897282398891,-0.05950101174866183,0.0,-0.009337864579336217,0.0,-0.009847785956347178,-0.01814734671025936,0.009218530029378632,-0.058416686225321916,0.007379530365597499,-0.019899557437704947,0.0,-0.004915490414116527,0.013610431518653248,-0.012022528249213018,-0.006821265856014124,0.007613184109875269,0.0,0.01630181232910064,-0.04064198449734593,-0.012683115011834582,-0.04041426844590817,0.02466205423426903,-0.0379678501990205,0.0,-0.01037914577999918,0.010971117821003018,0.059378547078931795,0.060541541935050874,-0.02180437031834845,-0.011777167776353662,0.021695071099318976,0.021373650792567037,-0.009045139603006954,0.05352939641679517,-0.008823850387006149,-0.02432932936174062,-0.013939190957873729,-0.028569152196770954,0.012490944183196828,-0.07038932789139803,0.027744990482904245,-0.02790599656988456,0.005294299669513022,0.0,0.020367797693961864,0.030696797222916423,0.0,0.04629365227393486,0.0,0.0,0.00846157874819607,0.006789165662639142,-0.0061522269815952055,0.048094288201044895,0.03606925470752168,-0.019899557437704947,0.0,-0.04350163863658656,0.004133799507013396
2,-0.014029559904058124,-0.0806184602082846,-0.05343925896146044,0.024247546246677208,0.0,0.0,-0.012174713946102214,-0.029443777892481968,0.023269779322847295,-0.04182017569462706,-0.02202630632999891,0.039938745370143976,-0.018033922830261652,0.01576731585831655,0.02873171854331619,-0.01814734671025936,-0.028650204756745512,0.03378831345628328,-0.023846741954367773,-0.006587660034759812,0.046392905484451304,0.0,0.11365678179556728,-0.06711419585853691,-0.05810295456356828,0.027221468735024214,0.02302221791585394,0.0,-0.032914622472735175,-0.08246216019197299,0.03952836418663728,-0.07800251200127321,0.0,0.0,0.02895137369612899,0.012490944183196828,0.04306872189188593,-0.015159807171005776,-0.008905553221891988,0.0,-0.02494635713023084,0.0,0.015596855051018587,-0.010647244199508478,-0.02748073642210701,0.027157414433149608,-0.023846741954367773,0.04416758327556857,0.0,-0.012209057695217414,-0.0023865928368778815,-0.12444737092448846,-0.04692104738749257,0.015430040569605969,-0.029443777892481968,-0.07400058144377693,-0.037719665949158585,0.02974734339405193,0.0,-0.07400058144377693,0.01837852931485452,-0.023083613113041343,0.043721377429317775,-0.050273206481223714,-0.028014376169596632,0.014646775964401261,0.016993070913305187,0.017848001332924593,0.003398576461864804,-0.03086096370476052,0.012939055707498013,0.01630181232910064,-0.02696704760026932,-0.022269163841032627,-0.016030109818948896,0.0,-0.028381801369822386,0.02974734339405193,-0.020833503417165656,0.06460908142307654,0.09386692346422232,0.08017034868398336,0.0,-0.005876566336669263,-0.044394119358453395,0.08365792904690957,0.008988783227254759,0.029443777892481836,0.0087702096277321,-0.004833153735943458,-0.028014376169596632,-0.009460329249066243,0.006258990471682289,-0.0946368741380752,-0.014075185211722786,-0.033552559711026504,-0.02676690956278554,-0.005353234494206675,0.006821265856013956,0.07555103300717676,0.04064198449734577,0.09114788805819543,-0.08439218729037243,-0.09686153925258903,-0.0042494730013578515,0.020272395026261023,-0.04996845927408481,0.024247546246677208,0.01814734671025952,-0.060541541935050854,-0.033552559711026504,-0.07324898203063862,-0.004145678257553402
3,-0.009337864579336217,-0.0806184602082846,-0.039892727123512585,0.03622018791275316,-0.03188406101978607,0.01080675495658291,-0.007292492566356055,-0.044394119358453395,0.0,-0.04182017569462706,-0.02202630632999891,0.005053227726285409,0.05278741435943534,0.007905198085346163,0.02466205423426903,-0.009045139603006954,-0.008127880883400334,0.020367797693961864,-0.09784732339814455,-0.0032900699341847695,0.06454025219471066,0.0,0.11365678179556728,-0.06711419585853691,-0.07800251200127321,0.006853671041062473,0.015388893013426514,-0.05444778402237646,-0.03014287322268135,-0.09192248944103931,-0.02017788193763023,-0.09412217736455004,-0.02180437031834845,0.03780203271238447,0.0,0.012490944183196828,0.06413033741971556,-0.015159807171005776,-0.022367813028454427,0.007862117772970422,-0.02494635713023084,0.04713397559109489,0.015596855051018587,-0.005313799896467829,0.006789165662639142,-0.006869989367044506,-0.011874100288291778,0.04416758327556857,-0.006455022137299351,-0.012209057695217414,0.004761374093725074,-0.12444737092448846,-0.058893689053568565,0.007735648779605267,-0.029443777892481968,-0.07400058144377693,-0.08629984639422038,0.058893689053568614,0.019496175625797196,-0.05514155419246095,-0.028014376169596632,0.011404763272249343,0.05800560343556564,-0.09179247591949055,-0.1154772174199359,0.019496175625797196,-0.0034227656407890094,0.05289494843212555,0.010171805057291162,-0.07842664695681623,0.0,0.04306872189188593,0.026472211361191177,-0.06126329545689635,-0.0735811323811074,-0.03525084718305222,-0.009398698002249515,0.014950341465971604,-0.00518023910568019,0.043392595513380684,0.12755004972051084,0.08017034868398336,-0.02180437031834845,0.0,-0.11365678179556724,0.06319382648719389,0.017921907997262315,0.06779008954196483,0.026152287855968553,-0.009682553397339226,-0.028014376169596632,0.0372329061989751,0.006258990471682289,-0.07038932789139803,0.04141992737998078,-0.033552559711026504,-0.02676690956278554,-0.021533161549641324,0.0536878708939882,0.015430040569605969,0.060541541935050874,0.14886338591448275,-0.1195816157526726,-0.200697350237129,0.012673830035110521,0.04026387021372733,-0.018535951437427627,0.012174713946102225,0.0,-0.040077439375335165,-0.06790406450180363,-0.11905267164376328,-0.0020713500196948387
4,-0.009337864579336217,-0.13124453327825267,-0.06711419585853691,0.024247546246677208,-0.039966407317644746,-0.021859433963739322,-0.02198900377305791,-0.09019780897157814,0.0,-0.05603403491432786,-0.044394119358453395,0.025090980962830522,0.0441225532323077,0.031364170909335014,0.04489653797432295,0.02680005934371527,0.01210660285665354,0.0536878708939882,-0.14937762403822666,-0.01652589709087885,0.06454025219471066,-0.043721377429317886,0.156725503687453,-0.08091999538356748,-0.05810295456356828,-0.013805799525030428,0.034397007780510934,-0.0239456956250324,-0.055282435501189685,-0.11103131238874384,0.019899557437704798,-0.04629365227393495,-0.043943347587597055,0.05018575716821689,0.00971515483321185,-0.012600036779633473,0.08488889758651294,-0.0253555742768942,0.004432246315260553,0.007862117772970422,-0.02494635713023084,0.04713397559109489,0.015596855051018587,0.0,-0.006821265856014124,-0.03117589588317764,-0.011874100288291778,0.07996830470341515,0.012824040357583555,-0.024522319134069014,-0.011972641666075944,-0.16397573511112593,-0.12029423371771177,-0.02345897282398891,-0.029443777892481968,-0.03652587602511404,-0.09621531525930317,0.07324898203063845,0.0,-0.01814734671025936,0.0,0.02272007650008345,0.0686267191921382,-0.040077439375335165,-0.17687776208407935,0.02914634565951651,-0.010292755007833563,0.03547789535471591,0.003398576461864804,-0.06239653713786729,0.012939055707498013,0.010888316142736155,0.05246741989413548,-0.06126329545689635,-0.0735811323811074,-0.06096801729142699,0.05514155419246085,-0.030373649043518865,0.0,0.03266618892032205,0.07096652135414358,0.060541541935050874,-0.0072315692310758635,0.0,-0.13750352374993496,0.08365792904690957,0.0,0.06779008954196483,-0.026635126503466736,0.004817016297775842,-0.028014376169596632,0.01873656258158572,0.012490944183196828,-0.11929892837234443,-0.014075185211722786,-0.056362442619112475,-0.016000478693715205,-0.02696704760026932,0.0668033706842465,-0.015596855051018503,0.08017034868398336,0.17687776208407918,-0.10187961401921364,-0.24441872766644696,0.016873818564396122,0.053439258961460415,-0.0061522269815952055,0.0,-0.01837852931485452,0.0,-0.033552559711026504,-0.07324898203063862,-0.0020713500196948387
5,0.023083613113041242,-0.16600995143892924,-0.039892727123512585,0.012174713946102225,-0.03188406101978607,-0.010888316142736243,-0.031870515287022054,-0.07476776840197223,-0.011777167776353662,-0.013805799525030428,-0.044394119358453395,0.035006449827913316,0.035405336131198874,0.01576731585831655,0.056902391234476914,0.02680005934371527,0.00808234629785853,0.0536878708939882,-0.07275634243531424,-0.023189627371889617,0.09134031153842577,0.0,0.17778711921528267,-0.15200309344504995,-0.019108822947704676,0.020464102559715532,0.04942521701284267,-0.04216945424393962,-0.0751428578620325,-0.06372559761038712,0.058893689053568614,-0.06206096813225161,-0.043943347587597055,0.05018575716821689,-0.009781020792585447,0.0,0.10535300014622853,-0.030480606454761777,-0.017866420793513794,0.007862117772970422,-0.04182017569462706,0.05227727886705446,0.04629365227393486,0.005294299669513022,0.0,-0.04171939012464723,0.02345897282398896,0.12864215143910485,0.012824040357583555,-0.04528087930086638,-0.014379139373171245,-0.2046177196084719,-0.12029423371771177,-0.015596855051018503,-0.05950101174866183,0.03562390973072122,-0.08629984639422038,0.07324898203063845,-0.049925225331682394,-0.03652587602511404,0.04551465925236879,0.03394733192333753,0.08615664374971455,-0.060541541935050854,-0.1154772174199359,0.014646775964401261,-0.017195615262521457,0.017848001332924593,-0.010244031496803058,-0.07842664695681623,0.07594885323329842,0.005454430092108244,0.03952836418663728,-0.06126329545689635,-0.09896645080102112,-0.045482769794008296,0.05514155419246085,-0.015106892390208286,-0.00518023910568019,0.021859433963739357,0.0476967420312965,0.08017034868398336,-0.014499569695115089,0.023269779322847295,-0.13750352374993496,0.04243526632039674,0.017921907997262315,0.04394334758759686,-0.035623909730721375,-0.03417711531808778,-0.013939190957873729,0.046392905484451304,-0.018941563653460287,-0.11929892837234443,0.0,-0.022281447376006402,-0.010647244199508478,-0.021533161549641324,0.0536878708939882,0.0,0.08017034868398336,0.20435849850618631,-0.15565087046019435,-0.2895066171949848,0.02106161552782957,0.006789165662639142,-0.031026895620624544,0.012174713946102225,-0.0369942074822016,0.0389941316158638,-0.05062607306996795,-0.07324898203063862,0.018509527402757225
6,0.032214624865169544,-0.09729720135491486,-0.05343925896146044,0.024247546246677208,-0.015853951200837116,0.02153316154964145,-0.039326320206069285,-0.044394119358453395,-0.011777167776353662,-0.04182017569462706,-0.044394119358453395,0.039938745370143976,0.035405336131198874,-0.056583528366367424,0.04087228141552815,0.017921907997262315,0.00808234629785853,0.0668033706842465,-0.023846741954367773,0.009825429856073533,0.13492958008610864,0.04243526632039674,0.1985456793820801,-0.12314823077286483,-0.019108822947704676,0.0,0.07535368200336873,-0.011923167375819234,-0.092386430163929,-0.04522925399299776,0.03952836418663728,-0.04629365227393495,-0.03652587602511404,0.07463880089275592,0.0,0.0,0.14543043952156368,-0.045965853952180315,-0.017866420793513794,-0.015853951200837116,-0.03335859694643102,0.09776004866106283,0.031026895620624637,0.03147823147316791,0.006789165662639142,-0.05589832529440903,0.011777167776353452,0.14900994913306645,0.019193565233310967,-0.03694157838813686,0.0,-0.1773962508734475,-0.09541956507868243,-0.015596855051018503,-0.014646775964401337,0.017921907997262315,-0.10619940383192512,0.03952836418663728,-0.039801008057975026,-0.03652587602511404,0.036525876025113875,0.03394733192333753,0.09310940439148145,-0.09179247591949055,-0.1154772174199359,-0.024746662335685607,-0.017195615262521457,0.041306974156913444,-0.0034066014432494835,-0.023083613113041343,0.07594885323329842,0.005454430092108244,0.026472211361191177,-0.08116285289460108,-0.15999588419858057,-0.03016197051025247,0.09953567355091437,-0.015106892390208286,-0.0313641709093351,0.021859433963739357,-0.04932771236356828,0.0,-0.03652587602511404,0.046170181432925915,-0.18641312423088133,0.08365792904690957,0.02680005934371527,0.07251249978436797,-0.017702001733458983,-0.02432932936174062,0.0,0.0372329061989751,-0.012600036779633473,-0.16992500144231246,0.0,0.0,-0.02676690956278554,-0.005353234494206675,0.013610431518653248,0.015430040569605969,0.020464102559715532,0.20435849850618631,-0.1195816157526726,-0.26678654069490126,0.0,-0.020561322482316506,-0.031026895620624544,0.05987145597739877,0.03606925470752168,0.01962880674893263,-0.05062607306996795,-0.07324898203063862,0.010312374436137481
7,0.0046463648563649165,-0.11417101991931113,-0.05343925896146044,0.08314123530024588,-0.06448872645171373,0.01080675495658291,-0.04431834954982339,-0.09019780897157814,-0.04769674203129629,-0.08488889758651305,-0.02202630632999891,0.04485423578426051,-0.018033922830261652,-0.0731664125619717,0.06485114434996789,-0.03652587602511404,-0.012209057695217414,0.08625573335041908,-0.023846741954367773,0.009825429856073533,0.12631644978140033,0.04243526632039674,0.04654258593703024,-0.09485918634144117,0.01885902725131577,-0.013805799525030428,0.06799297705211454,-0.0360692547075218,-0.06659774872902374,-0.08246216019197299,0.09686153925258897,0.015106892390208387,-0.029146345659516508,0.09868427485940695,0.02895137369612899,-0.03813512888677106,0.10535300014622853,-0.0253555742768942,-0.035956877776409574,0.0,-0.02494635713023084,0.11752330348249278,0.06140054466414327,0.06228427825434274,-0.020561322482316506,-0.038196323560950006,-0.023846741954367773,0.11490209481280243,-0.01945236266617247,-0.04528087930086638,-0.0047771402618720805,-0.1773962508734475,-0.08314123530024586,-0.015596855051018503,0.0,0.03562390973072122,-0.10619940383192512,0.019899557437704798,-0.06012099243757091,-0.03652587602511404,-0.009277813588010752,0.06711419585853703,0.13076194587087983,-0.08130010210184817,-0.1154772174199359,-0.04485423578426043,-0.02761223120785986,0.07010423846434857,-0.0034066014432494835,-0.023083613113041343,0.051074184594269365,0.0,0.0,-0.07449912261359042,-0.17791779219584308,-0.009984088572622125,0.09953567355091437,-0.10922906975475836,-0.058032121371415196,0.054039839712889066,-0.036836768180371425,0.0,0.02856915219677092,0.02902904861153204,-0.1617510699966122,0.08365792904690957,0.0874628412503394,0.06779008954196483,-0.008823850387006149,-0.004833153735943458,0.0544477840223765,0.0372329061989751,0.006258990471682289,-0.16992500144231246,0.0,0.027376438931305033,0.01056924171018727,-0.05444778402237646,0.020367797693961864,0.0,0.020464102559715532,0.12029423371771175,-0.17402939977504894,-0.2895066171949848,-0.0213736507925669,-0.04141992737998079,0.0,0.03622018791275316,0.10561018796059878,0.0,-0.13916274767162537,-0.08835587442084698,-0.01665467316413176
8,-0.004661377369862925,-0.13124453327825267,-0.039892727123512585,0.08314123530024588,-0.03188406101978607,0.032180405749149724,-0.02198900377305791,-0.1215619798809133,-0.09702445439486469,-0.04182017569462706,0.021695071099318976,0.03005723385617993,-0.027136129937514106,-0.08994212531279842,0.04489653797432295,-0.04580368961312479,-0.012209057695217414,0.04045204373729428,-0.12338241550528213,0.0,0.12631644978140033,0.0,0.04654258593703024,-0.05343925896146044,0.0,-0.020758560166797328,0.07901999920113854,-0.060626358951500724,-0.05246741989413554,-0.05444778402237646,0.03952836418663728,0.03005723385617993,-0.05139915250664432,0.07463880089275592,0.00971515483321185,-0.025311088529187526,0.06413033741971556,-0.020248683843805473,-0.04508788952853804,-0.015853951200837116,-0.03335859694643102,0.11752330348249278,0.0,0.06228427825434274,-0.020561322482316506,-0.034681839384713135,-0.08524728661851098,0.09404348991513799,-0.039170597280677774,-0.04528087930086638,0.0,-0.2184235191335023,-0.08314123530024586,0.023083613113041242,0.028854862672184987,0.03562390973072122,-0.09621531525930317,0.03952836418663728,-0.039801008057975026,0.0,0.02748073642210692,0.011404763272249343,0.14421374533948753,-0.1130089618291863,-0.2085866218114174,-0.039801008057975026,-0.020659470566093026,0.05289494843212555,0.0,-0.10281080558377548,0.08822718301173532,-0.027585831671899524,0.0,-0.044887466503051365,-0.15999588419858057,0.014847764407313276,0.11691775177915097,-0.1755715645834545,-0.06883887632799797,0.054039839712889066,0.024045473966650913,0.020464102559715532,0.056583528366367514,0.05183893151961811,-0.044394119358453395,0.04243526632039674,0.070389327891398,0.07251249978436797,-0.026635126503466736,0.023925839245480446,0.0544477840223765,0.09134031153842577,-0.012600036779633473,-0.1443899093351748,-0.05714390710360873,0.038183193887887955,-0.010647244199508478,-0.06558834162757671,0.020367797693961864,0.015430040569605969,-0.04182017569462706,0.12029423371771175,-0.21150410519371174,-0.200697350237129,-0.0042494730013578515,-0.03443349706387402,-0.0061522269815952055,0.024247546246677208,0.10561018796059878,0.07696198181488413,-0.13916274767162537,-0.028854862672185143,0.0
9,0.023083613113041242,-0.1485225247100881,-0.039892727123512585,0.11735695063815874,-0.023846741954367773,-0.032914622472735175,-0.017073513358941406,-0.15362318911321185,-0.035623909730721375,-0.013805799525030428,0.08488889758651294,0.0,-0.018033922830261652,-0.0731664125619717,0.02873171854331619,-0.10275957442520074,-0.004058216574353275,0.04708513606974124,-0.12338241550528213,-0.023189627371889617,0.13492958008610864,0.0,0.04654258593703024,-0.013175388747733168,-0.019108822947704676,0.006853671041062473,0.09721311596710806,-0.0856087155088369,-0.0751428578620325,-0.05444778402237646,0.03952836418663728,0.03005723385617993,-0.03652587602511404,0.03780203271238447,-0.009781020792585447,-0.05107418459426929,0.10535300014622853,-0.045965853952180315,-0.04967515902418987,-0.06448872645171373,-0.02494635713023084,0.11260781306837633,-0.015767315858316675,0.0874628412503394,-0.02748073642210701,-0.010317290985513365,-0.04809428820104507,0.11490209481280243,-0.06588793565645709,-0.05366866479358548,-0.0023865928368778815,-0.2184235191335023,-0.09541956507868243,-0.007777350591719253,0.014499569695115169,0.05311133645956253,-0.12637728576955548,0.03952836418663728,-0.049925225331682394,0.03562390973072122,-0.01861567816734691,0.011404763272249343,0.15422091869486867,-0.09179247591949055,-0.2085866218114174,-0.049925225331682394,0.003414664412764716,0.05289494843212555,0.006789165662639142,-0.11103131238874384,0.0,0.0,0.0,-0.028695433000465644,-0.16892900896858845,-0.015002163339246697,0.10825289065202343,-0.10922906975475836,-0.06883887632799797,0.07510145524071875,0.059378547078931795,0.060541541935050874,0.04963076772460043,0.046170181432925915,-0.044394119358453395,0.0,0.03562390973072122,0.06779008954196483,0.0,0.0427848664967963,0.0,0.09134031153842577,0.012490944183196828,-0.11929892837234443,-0.11664491885227049,0.05424304478398722,-0.005313799896467829,-0.08246216019197299,-0.006853671041062569,-0.0313641709093351,0.0,0.09114788805819543,-0.17402939977504894,-0.22239242133644802,0.012673830035110521,0.013546531837947923,-0.031026895620624544,-0.012278329778436703,0.08853667460165722,0.13210353600734503,-0.033552559711026504,0.0,0.0020683803412291685
