,DS1,DS3,DS4,DS6,DS7,DS9
0,-0.00020441602745572272,-0.001633861593303072,0.00706129653042077,0.002583793060102328,0.0034001377312907503,0.0006066357427634097
1,-0.00043149137155134497,0.0030689603300272992,0.0059108847098589545,-0.0010953204541552081,0.0010055329107339517,0.005002258226696529
2,-0.0013570813679972592,-0.004190808162161851,0.0050228403943625355,0.001500846795361955,0.0036057539083704415,0.0013917053975918475
3,0.0021569488674913523,-0.0010380480732525173,0.004162308913061138,0.0009247033313817573,0.005673455379778279,0.004126956009417964
4,0.0036160826264997983,0.0021248023248362003,0.004559047579589738,0.0008203301571134355,-0.001077772794906739,0.0008394393131526675
5,0.004976270375489357,0.005221991868424608,0.006121101576980487,0.0029884765512823526,0.0022746679916075944,8.105763706373356e-05
6,0.0036969434739886117,-0.0009041487124333784,0.0003125179421835751,0.0002934695008166005,0.004753893344421062,0.0018662990797945948
7,0.003015506574907589,-0.0021997704369876277,0.004283810851895049,0.0019488204821112472,0.0005526172893415572,-0.008185472108031302
8,0.006205852414321984,0.002764392903915502,0.006152306334808347,0.00014486193847171438,0.002629518017082455,0.0015666698230710804
9,-0.0006732199522804986,-0.0014763000865975703,0.005346133405071719,0.002160306175478911,0.0026195278243540164,0.0026541798525460004
10,0.004325199791702869,0.001424068785331444,0.003777296668421389,-0.0008438629331812823,0.004116251106774604,0.0008949273264604383
11,-0.0015044755747461807,-0.003731654003995881,0.004427192168268169,0.003980531470816652,0.004380180965558474,0.00041475364770286646
12,0.0007135444650292477,-0.00381057200631236,0.0025913400992001985,-0.0008855331562326073,-0.00037390137754254724,-0.006904733023205953
13,-0.010094771829624625,-0.0013978083952052214,0.005318841410064358,0.002409425080761804,0.0030915906534139943,-3.7785785055692774e-05
14,0.0046390304598294355,-0.002056756904350982,0.003762437793789353,0.0017710353685313446,0.007625837110437388,0.0021140794887712514
15,0.003159776260815888,0.002458350663996844,0.002706938406438185,0.0036883946741336614,0.004989415165263214,0.0019900459463470742
16,0.0017259722946700907,-0.0029760232789030703,-0.0006159754794854969,0.0020893579626682975,0.0003235618789304643,-0.0013652015484805242
17,0.0022192740666467773,-0.005424687791878334,0.0017848613604886175,0.0017361478269268646,0.0006659502069524427,-0.0033750033709425073
