,DS1,DS3,DS4,DS6,DS7,DS9
80,0.94,0.9318181818181818,,2.357142857142857,0.2222222222222222,1.2580645161290323
81,0.9,0.9363636363636364,,2.2142857142857144,0.2222222222222222,1.2580645161290323
82,0.96,0.9318181818181818,,2.0714285714285716,0.2222222222222222,1.1935483870967742
83,0.98,0.9363636363636364,,2.0,0.3333333333333333,1.1935483870967742
84,0.96,0.9363636363636364,,2.142857142857143,0.3333333333333333,1.2258064516129032
85,0.96,0.9318181818181818,,2.142857142857143,0.3333333333333333,1.2258064516129032
86,1.0,0.9545454545454546,,2.2142857142857144,0.3333333333333333,1.1935483870967742
87,0.98,0.9545454545454546,,2.357142857142857,0.3333333333333333,1.2258064516129032
88,0.98,0.9818181818181818,,2.2857142857142856,0.3333333333333333,1.1935483870967742
89,1.08,0.9954545454545455,,2.357142857142857,0.3333333333333333,1.1935483870967742
90,1.06,1.0136363636363637,,2.2857142857142856,0.3333333333333333,1.096774193548387
91,1.08,1.0227272727272727,,2.2142857142857144,0.3333333333333333,1.096774193548387
92,1.14,1.0272727272727273,,2.2857142857142856,0.3333333333333333,1.1612903225806452
93,1.14,1.018181818181818,,2.2142857142857144,0.3333333333333333,1.1612903225806452
94,1.14,1.0636363636363637,,2.0714285714285716,0.3333333333333333,1.1612903225806452
95,1.16,1.0681818181818181,,2.0714285714285716,0.3333333333333333,1.2258064516129032
96,1.22,1.0727272727272728,,2.142857142857143,0.3333333333333333,1.1935483870967742
97,1.2,1.0727272727272728,,2.142857142857143,0.3333333333333333,1.1935483870967742
98,1.16,1.0909090909090908,,2.142857142857143,0.3333333333333333,1.2258064516129032
99,1.18,1.059090909090909,,2.0714285714285716,0.3333333333333333,1.1935483870967742
100,1.14,1.040909090909091,,2.0,0.3333333333333333,1.2580645161290323
101,1.14,1.059090909090909,,2.0,0.3333333333333333,1.2903225806451613
102,1.16,1.0863636363636364,,2.0,0.4444444444444444,1.2258064516129032
103,1.16,1.0772727272727274,,2.0,0.5555555555555556,1.2580645161290323
104,1.16,1.1,,2.0714285714285716,0.5555555555555556,1.2580645161290323
105,1.16,1.1045454545454545,,2.2142857142857144,0.5555555555555556,1.2580645161290323
106,1.14,1.1,,2.2142857142857144,0.4444444444444444,1.3225806451612903
107,1.14,1.1,,2.0714285714285716,0.3333333333333333,1.3225806451612903
108,1.14,1.1409090909090909,,2.142857142857143,0.3333333333333333,1.4193548387096775
109,1.16,1.1590909090909092,,1.9285714285714286,0.3333333333333333,1.3870967741935485
110,1.16,1.1681818181818182,,1.9285714285714286,0.3333333333333333,1.4516129032258065
111,1.18,1.1772727272727272,,2.0714285714285716,0.3333333333333333,1.4516129032258065
112,1.12,1.1818181818181819,,2.0714285714285716,0.3333333333333333,1.3870967741935485
113,1.14,1.1818181818181819,,2.0714285714285716,0.3333333333333333,1.4838709677419355
114,1.12,1.1636363636363636,,2.0714285714285716,0.3333333333333333,1.4516129032258065
115,1.08,1.1727272727272726,,1.7857142857142858,0.3333333333333333,1.4838709677419355
116,1.1,1.1772727272727272,,1.7857142857142858,0.3333333333333333,1.4838709677419355
117,1.12,1.1818181818181819,,1.7857142857142858,0.3333333333333333,1.5483870967741935
118,1.22,1.1818181818181819,,1.9285714285714286,0.3333333333333333,1.5161290322580645
119,1.2,1.1863636363636363,,2.0,0.3333333333333333,1.5161290322580645
120,1.16,1.1590909090909092,,2.142857142857143,0.3333333333333333,1.4516129032258065
121,1.14,1.1318181818181818,,2.142857142857143,0.3333333333333333,1.5161290322580645
122,1.24,1.1454545454545455,,2.142857142857143,0.3333333333333333,1.5806451612903225
123,1.24,1.1454545454545455,,2.0714285714285716,0.3333333333333333,1.5483870967741935
124,1.2,1.1454545454545455,,2.142857142857143,0.3333333333333333,1.5161290322580645
125,1.3,1.1409090909090909,,2.2142857142857144,0.3333333333333333,1.5161290322580645
126,1.32,1.1,,2.142857142857143,0.3333333333333333,1.4838709677419355
127,1.34,1.0863636363636364,,2.142857142857143,0.3333333333333333,1.5161290322580645
128,1.32,1.0909090909090908,,2.2857142857142856,0.3333333333333333,1.4838709677419355
129,1.26,1.0545454545454545,,2.2857142857142856,0.3333333333333333,1.4516129032258065
130,1.22,1.040909090909091,,2.357142857142857,0.3333333333333333,1.4193548387096775
131,1.2,1.0227272727272727,,2.357142857142857,0.3333333333333333,1.4193548387096775
132,1.26,1.009090909090909,,2.2142857142857144,0.3333333333333333,1.4838709677419355
133,1.26,1.009090909090909,,2.357142857142857,0.3333333333333333,1.4516129032258065
134,1.28,1.0227272727272727,,2.2857142857142856,0.3333333333333333,1.4516129032258065
135,1.2,1.0454545454545454,,2.142857142857143,0.3333333333333333,1.3870967741935485
136,1.26,1.040909090909091,,2.2857142857142856,0.3333333333333333,1.3870967741935485
137,1.24,1.0318181818181817,,2.142857142857143,0.3333333333333333,1.3548387096774193
138,1.26,1.0681818181818181,,2.2142857142857144,0.3333333333333333,1.3548387096774193
139,1.34,1.059090909090909,,2.142857142857143,0.3333333333333333,1.3225806451612903
140,1.34,1.0909090909090908,,2.142857142857143,0.3333333333333333,1.3548387096774193
141,1.38,1.1090909090909091,,2.142857142857143,0.3333333333333333,1.3548387096774193
142,1.42,1.1090909090909091,,2.2142857142857144,0.3333333333333333,1.4193548387096775
143,1.4,1.0909090909090908,,2.142857142857143,0.3333333333333333,1.4193548387096775
144,1.32,1.0772727272727274,,2.142857142857143,0.2222222222222222,1.4193548387096775
145,1.32,1.0818181818181818,,2.0,0.2222222222222222,1.4516129032258065
146,1.32,1.0636363636363637,,2.0,0.2222222222222222,1.4193548387096775
147,1.26,1.0454545454545454,,1.8571428571428572,0.2222222222222222,1.4193548387096775
148,1.22,1.0545454545454545,,2.0714285714285716,0.2222222222222222,1.3870967741935485
149,1.26,1.040909090909091,,2.2142857142857144,0.2222222222222222,1.3870967741935485
150,1.3,1.0272727272727273,,2.2857142857142856,0.2222222222222222,1.4193548387096775
151,1.32,0.9954545454545455,,2.0,0.2222222222222222,1.3225806451612903
152,1.3,1.0318181818181817,,2.0,0.3333333333333333,1.3225806451612903
153,1.26,1.0136363636363637,,1.8571428571428572,0.3333333333333333,1.3870967741935485
154,1.28,1.009090909090909,,1.9285714285714286,0.3333333333333333,1.3870967741935485
155,1.32,1.0227272727272727,,1.9285714285714286,0.4444444444444444,1.3870967741935485
156,1.34,1.0227272727272727,,1.9285714285714286,0.4444444444444444,1.4516129032258065
157,1.34,1.040909090909091,,2.0714285714285716,0.3333333333333333,1.3548387096774193
158,1.38,1.0318181818181817,,2.0714285714285716,0.2222222222222222,1.4193548387096775
159,1.34,1.018181818181818,,2.0714285714285716,0.2222222222222222,1.4193548387096775
160,1.32,1.0227272727272727,,2.0714285714285716,0.2222222222222222,1.4193548387096775
161,1.34,1.0272727272727273,,2.0714285714285716,0.2222222222222222,1.3870967741935485
162,1.36,1.0136363636363637,,2.0714285714285716,0.2222222222222222,1.3870967741935485
163,1.32,1.0318181818181817,,2.2857142857142856,0.2222222222222222,1.3548387096774193
164,1.32,1.0227272727272727,,2.2142857142857144,0.1111111111111111,1.3870967741935485
165,1.32,1.0318181818181817,,2.2142857142857144,0.1111111111111111,1.4193548387096775
166,1.36,1.0318181818181817,,2.2142857142857144,0.1111111111111111,1.4193548387096775
167,1.36,1.0272727272727273,,2.2142857142857144,0.1111111111111111,1.4516129032258065
168,1.3,1.0318181818181817,,2.2142857142857144,0.1111111111111111,1.4838709677419355
169,1.26,1.0,,2.142857142857143,0.2222222222222222,1.4516129032258065
170,1.32,1.0045454545454546,,2.2142857142857144,0.2222222222222222,1.5483870967741935
171,1.36,1.0136363636363637,,2.2142857142857144,0.2222222222222222,1.5483870967741935
172,1.4,1.0136363636363637,,2.5714285714285716,0.2222222222222222,1.6451612903225807
173,1.46,1.0045454545454546,,2.5714285714285716,0.2222222222222222,1.5806451612903225
174,1.48,1.0227272727272727,,2.642857142857143,0.2222222222222222,1.6129032258064515
175,1.42,1.0,,2.5714285714285716,0.2222222222222222,1.6451612903225807
176,1.48,0.9818181818181818,,2.642857142857143,0.2222222222222222,1.6451612903225807
177,1.5,0.9954545454545455,,2.7857142857142856,0.2222222222222222,1.6774193548387097
178,1.52,0.9954545454545455,,2.7142857142857144,0.1111111111111111,1.7096774193548387
179,1.52,1.0136363636363637,,2.5,0.1111111111111111,1.7419354838709677
180,1.52,1.0045454545454546,,2.642857142857143,0.1111111111111111,1.8064516129032258
181,1.6,0.990909090909091,,2.642857142857143,0.0,1.903225806451613
182,1.62,0.9818181818181818,,2.642857142857143,0.0,1.935483870967742
183,1.58,0.990909090909091,,2.642857142857143,0.0,1.8709677419354838
184,1.58,1.0045454545454546,,2.5,0.0,1.8709677419354838
185,1.46,1.018181818181818,,2.642857142857143,0.0,1.7419354838709677
186,1.44,1.040909090909091,,2.642857142857143,0.0,1.6451612903225807
187,1.38,1.040909090909091,,2.5714285714285716,0.0,1.6129032258064515
188,1.5,1.0,,2.5714285714285716,0.0,1.6451612903225807
189,1.52,0.9818181818181818,,2.5714285714285716,0.0,1.7096774193548387
190,1.48,0.9590909090909091,,2.7142857142857144,0.0,1.6451612903225807
191,1.48,0.9545454545454546,,2.857142857142857,0.0,1.6451612903225807
192,1.48,0.95,,2.7857142857142856,0.0,1.6774193548387097
193,1.46,0.9454545454545454,,2.7857142857142856,0.0,1.6129032258064515
194,1.4,0.9454545454545454,,2.9285714285714284,0.0,1.4838709677419355
195,1.4,0.9409090909090909,,2.857142857142857,0.0,1.4838709677419355
196,1.38,0.8954545454545455,,2.9285714285714284,0.0,1.4838709677419355
197,1.38,0.9,,2.9285714285714284,0.0,1.4838709677419355
198,1.38,0.8954545454545455,,2.9285714285714284,0.0,1.4838709677419355
199,1.36,0.9045454545454545,,3.0,0.0,1.5161290322580645
200,1.38,0.9181818181818182,,3.0714285714285716,0.0,1.4838709677419355
201,1.4,0.9227272727272727,,3.142857142857143,0.0,1.5161290322580645
202,1.42,0.95,,3.2142857142857144,0.0,1.4516129032258065
203,1.42,0.9727272727272728,,3.2857142857142856,0.0,1.4516129032258065
204,1.38,0.9272727272727272,,3.2857142857142856,0.0,1.3870967741935485
205,1.44,0.9045454545454545,,3.142857142857143,0.0,1.3870967741935485
206,1.48,0.9045454545454545,,3.142857142857143,0.0,1.3870967741935485
207,1.44,0.9545454545454546,,3.2857142857142856,0.0,1.3548387096774193
208,1.44,0.9727272727272728,,3.2857142857142856,0.0,1.3870967741935485
209,1.46,0.9863636363636363,,3.0714285714285716,0.0,1.3870967741935485
210,1.46,0.9681818181818181,,3.0,0.0,1.3870967741935485
211,1.46,0.9772727272727273,,3.0,0.0,1.3870967741935485
212,1.44,0.9636363636363636,,2.857142857142857,0.0,1.3870967741935485
213,1.4,0.9636363636363636,,2.9285714285714284,0.0,1.3870967741935485
214,1.38,0.9363636363636364,,2.7857142857142856,0.0,1.4516129032258065
215,1.3,0.9454545454545454,,2.7142857142857144,0.0,1.5806451612903225
216,1.24,0.9409090909090909,,2.7142857142857144,0.0,1.5483870967741935
217,1.24,0.9181818181818182,,2.7142857142857144,0.0,1.5806451612903225
218,1.22,0.9454545454545454,,2.642857142857143,0.0,1.5161290322580645
219,1.24,0.9318181818181818,,2.857142857142857,0.0,1.6451612903225807
220,1.18,0.95,,2.9285714285714284,0.0,1.5806451612903225
221,1.22,0.9363636363636364,,2.9285714285714284,0.0,1.5806451612903225
222,1.2,0.9363636363636364,,3.0,0.0,1.5161290322580645
223,1.22,0.9272727272727272,,3.0714285714285716,0.0,1.5161290322580645
224,1.2,0.9272727272727272,,3.0714285714285716,0.0,1.5161290322580645
225,1.18,0.9318181818181818,,3.0,0.0,1.5483870967741935
