1	0.0204183211108278	0.00532061848451973	0.0355160237371358
2	0.00171287203087155	-0.0145703894007986	0.0179961334625417
3	0.00782443395979541	-0.0246818443067949	0.0403307122263857
4	0.0298440053121895	-0.0171958753458834	0.0768838859702625
5	0.010476351061825	-0.0141622646469564	0.0351149667706065
6	0.0342465466325895	-0.0154244014921018	0.0839174947572808
7	0.00468308428404159	-0.00155783822697294	0.0109240067950561
8	0.00338435766414801	-0.00118049720606011	0.00794921253435612
9	-0.00535268126717198	-0.0130266020578185	0.00232123952347452
10	0.00222016941085539	-0.00133958165932684	0.00577992048103763
11	0.0104328760689153	-0.0147954248080415	0.035661176945872
12	0.00318977806172578	-0.0137333160261211	0.0201128721495727
13	-0.00348071349725698	-0.0223131805116995	0.0153517535171855
14	0.0139280337823092	-0.0099677587597581	0.0378238263243765
15	0.0384194357530338	0.00155691574792335	0.0752819557581442
16	-0.00396028698097812	-0.018918338981376	0.0109977650194198
17	0.00914940258316904	-0.0260951644455863	0.0443939696119244
18	0.0158236126286081	-0.00677729166298109	0.0384245169201973
19	0.000532649429526592	-0.00870526766410159	0.00977056652315478
20	-0.0153474342352924	-0.041272841920471	0.0105779734498863
21	0.00118304003256242	-0.0121202148383197	0.0144862949034445
22	0.0294657707865132	0.0138001810964334	0.045131360476593
23	-0.00360377612727968	-0.00610073859115069	-0.00110681366340867
24	-0.000119076085134624	-0.0193006154552805	0.0190624632850113
25	0.0282216129919052	0.00928924575733489	0.0471539802264756
26	0.000196537728805827	-0.011718849861274	0.0121119253188857
27	-0.00263864626390344	-0.0169150923910852	0.0116377998632783
28	-0.0311364688461347	-0.0401651156730154	-0.0221078220192541
29	0.00402341249907045	-0.00206822999718169	0.0101150549953226
30	-0.00408179483576141	-0.0515494713496986	0.0433858816781757
31	-0.000990841577729186	-0.0171899931436663	0.0152083099882079
32	0.00474609143033063	-0.01929100060234	0.0287831834630013
33	0.00612405182799274	-0.0100884819004144	0.0223365855563999
34	0.0411501052408291	-0.0328958857949872	0.115196096276645
35	-0.00313944304807329	-0.0172607157448022	0.0109818296486556
36	0.00245609971856235	-0.00296118889293298	0.00787338833005768
37	0.0191345292597649	-0.0484317522487645	0.0867008107682944
38	-0.0135828748923525	-0.0221370723726923	-0.00502867741201267
39	-0.0103203490149432	-0.0271037488756854	0.00646305084579902
