"","DS1","DS3","DS4","DS6","DS7","DS9"
"1",0.00504519273756905,0.000279541822172033,0.00294509458430381,0.0026251832949582,0.00359454500582106,0.00567935304727361
"2",0.00237251512273911,-0.000192585139669853,0.00335080337040156,0.000569546275766409,0.00338498897639057,0.00155533009800176
"3",0.00347410530055597,-0.00873456817773789,0.00305784457418946,0.000586259126240171,0.00260461003556529,0.000664476299828715
"4",0.00196008839799081,0.000986000529387405,0.00602684392378729,0.00217973467147326,0.00194734890650556,-0.00264067794896985
"5",-0.00415243009070202,-0.00361604498673801,0.00523816817781045,0.00386450757440177,0.000102831811413148,-0.00372290811513778
"6",0.00158702471851908,0.00376466045715231,0.0065446815957191,0.000733174611792217,0.000311409220372407,0.0043443466510415
"7",0.00699711432973451,0.00126271071704501,0.00293541578443343,0.00196079211319572,0.00434707703641458,0.00575460671530615
"8",-0.000128049115332373,-0.00378302382733984,0.00202794471331265,0.000835363714306903,0.00379903859959889,3.14948263604485e-05
"9",0.000564729930240459,0.00339174753272926,0.00263358982921442,0.00233945277233171,-0.00016763478221205,-0.000923719647250041
"10",0.00611235584903978,-0.00332285903841227,0.000926839338321209,0.000605382131441205,0.00784269706479307,0.00123076695571498
"11",0.00425173752846375,-0.000426647810067732,0.000917353240786049,-0.00845598182032234,0.00179450042595503,0.00176486135153047
"12",0.00348555497606356,-0.00602390118069716,0.00582525705718414,-0.00258017272245521,0.00211467306146339,0.0017440679719596
"13",0.000773874690099851,0.00199058637919483,0.0037390224713587,0.00297856440321914,0.00222715942275937,0.00186582938610502
"14",0.00255381398942655,-0.00365463113588476,0.00956458375125123,0.00117355583989232,0.00240758836284883,0.0031538375478968
"15",0.00188555617016568,0.00108645716020395,0.00400900488880912,-0.000357287648806819,0.00900049338260084,0.0010243391491422
"16",0.00171784716829061,0.00571911397135307,0.00543839887640806,-0.00458435602047116,0.0014627909196908,0.00217042250156984
"17",0.00173145769689433,-0.00397610254142133,0.00569463675405516,0.000185288590200876,0.00184543169835395,0.00306866955985494
"18",0.000138531133584954,-0.000112122833472815,0.00539928938761267,0.00659221710954112,0.00156855749361903,0.00206319362863775
"19",0.00361022886264443,-0.00636837254155289,-0.0131218589326005,-0.000810528213225509,0.000607383153421686,0.00467679596997457
"20",0.0032543900702157,0.000911693419765211,0.0049791135055257,0.00059093048770194,0.00244558550171725,-0.000490040718420801
"21",0.0031098733178174,0.000582513967158188,0.00969800778564297,-0.00159301437529417,0.00275541252090716,0.0021484493924579
"22",0.00225255716989947,-0.00494929677622931,0.00455759037367737,0.00336181594115766,-0.00485051308922315,0.00272952621122885
"23",0.00361915103087653,3.30292044749363e-05,0.0114289991596523,-0.00138684522224949,0.00295107759672098,0.00257334598501323
"24",-0.00125841227875668,-0.000215672350497133,2.02795610488565e-05,-0.00488894322189015,0.00186105940285149,0.00248428893040133
"25",-0.000687963615223255,-0.000356909372120408,0.0043065972801927,0.00144248144073312,-0.00202624511230994,0.00688842278509258
"26",-0.0056892158857862,-0.00287639136479781,0.00515787461752987,0.0013553287075167,0.00394810446869066,-0.00359534746823424
"27",0.00379634887843579,-0.000204489706945257,0.00413233180430299,-0.00116105000951963,-0.000426280691860759,0.000981095938878569
"28",0.00196551272143545,-0.00272981886379124,0.00503518127424504,-0.00295855871720999,0.00340262552839944,0.00201684691014066
"29",0.00289577641259136,-0.0239051675641199,0.000125314146723385,0.00229404482512506,-0.000524635917776502,0.00193435808811824
"30",0.000572211632555868,-0.00199826623706324,0.0107059240171825,0.0012655879278213,0.00292510919782022,0.00134791679068039
"31",0.00254882850586468,-0.00337996084577342,0.00689454543761997,0.00253313080172799,0.00120238405833886,0.000468431293476111
"32",-0.00151762434468039,-0.00589413135869656,0.00517662362683376,0.000961014971596111,0.00669232227194036,-0.000617991577679936
"33",0.000576367203749867,0.0022280514043973,0.00359019142399095,0.0030841697313387,0.00547680036374264,0.00321999003341111
"34",0.00261916657267641,-0.00278249019060329,0.00587326831384866,0.00297278860631686,-0.00363643226311172,0.000738800227714343
"35",-0.000638754422069995,0.000570050172514303,0.00661593715078568,-7.64769329512428e-05,0.00446114432576763,4.06864955995571e-05
"36",-0.011871344040848,-0.00316059968904602,0.00311798131843235,0.0042014268070891,0.0108772889868574,-0.0013347343178541
"37",-0.000332510720025372,0.00238236113397676,0.00327704945882145,0.00184157071485996,-0.00206551291867567,0.00255592211353376
"38",-0.000770611594539343,-0.000833776553019684,0.00409980508538362,0.00206320445468666,0.00449918502237628,-0.000453919809957022
"39",0.00812693809598065,-0.0154095378739747,0.0031603815339118,0.00121577356921261,0.00410363844743306,0.00274349611043557
"40",0.000565972843061893,0.00207920373025732,0.00166055792037576,0.00117436207715179,-0.000290326479357964,0.000826160424379009
"41",0.00292092527880084,-0.0135667229837657,0.00177841348611586,0.00242907968623214,0.00147378799138452,-0.00222652663497442
"42",0.00316993021069653,-0.0058346001869676,0.0052185144818129,0.00356780705479919,0.00215480179846776,0.00266931417932497
"43",-0.00164049190307112,0.00501304510432966,0.00479441466605037,-3.7925942967995e-05,0.00208386233079234,0.00563826131784093
"44",-0.00133769343770019,-0.00373321448974451,0.00555805631561516,0.00804819793084351,-0.000218166855159427,-0.0139562567405359
"45",0.00432275507146935,-0.00312587186431702,0.00361036609354169,0.00320654748691669,0.00155182281997889,0.00236970116427031
"46",0.00385512548650404,-0.0116724165649109,0.00501807549643531,-0.000266652458246905,0.00478092790918415,-0.00881007751411778
"47",0.00566760725891814,0.00076240418161726,0.00415946622112516,0.000585587048019854,0.00010402290670663,0.00126958880719391
"48",0.000515381397036215,-0.00332030187592634,0.00217357525032419,0.000370353253313368,0.00651495047718124,0.00174434303868602
"49",0.00352171624373966,-0.00661892313552473,0.00314881666508666,0.00131661810875064,0.00209772208517149,-0.000575024354513606
"50",0.00596977377761326,0.00228836396772483,0.00353518393361963,-0.0104042775539248,-9.38468833300982e-05,0.00229733234199222
"51",0.00354436788582477,-0.00219544516674043,0.00520301190254652,0.00118797929976302,0.00306930453265089,7.3493636387163e-05
"52",0.00426830436327809,-0.00122382379750979,0.00487610867514939,-0.000974808414724519,0.0008841590264948,0.0019955234966198
"53",-0.000983873190996512,0.00391007357290495,0.00443499107404575,0.000865824932568948,0.00180665326926776,0.00461766757825659
"54",0.00395864649524315,-0.00165838606933048,0.00681677131219698,8.15927341693178e-05,0.00356251078567169,0.00258180443343786
"55",0.00477109761314554,-0.00708102258027826,0.00530817363732253,0.000517239516060246,0.00249361919926336,-0.00195231936558752
"56",0.00528333677923732,-0.00255388401907476,0.0037759412500122,-0.000769644666941318,0.000946017975597519,-0.000373993343638278
"57",0.00416193448328156,-0.000577003929592408,0.00412093241908057,0.00206395480569513,0.000902949855717965,0.000903969752146227
"58",0.00354670819649421,-9.34782416309006e-05,0.00468154542955395,-0.00114666083370915,0.00379184488443278,0.00561284425259628
