,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.03260466543192769,0.011681805047635238,-0.03813512888677106,-0.08091999538356748,0.06817150264157924,0.0050355898972984535,0.017487426728841078,0.0,0.01837852931485452,0.058102954563568183,-0.017848001332924596,-0.007341975341168074,0.02294593166607999,0.03597929710556668,-0.025311088529187526,0.01814734671025952,0.018193116765969648,0.04975303519709973,0.055495112591703706,0.0159415438690215,-0.023925839245480494,0.06588793565645701,-0.020758560166797328,0.011315313227834127,0.02974734339405193,0.0,0.049468676264299904,0.025090980962830522,0.013674936897076493,-0.027221468735024314,0.018760928108661593,-0.011972641666075944,0.01080675495658291,-0.04350163863658656,0.01072640659305833,0.06319382648719389,-0.01442707063527971,-0.014355292977070054,-0.023925839245480494,0.005759269288684953,-0.01748742672884112,-0.044394119358453395,0.04206405956654388,0.03683676818037154,0.00965017003371945,0.013127433985612471,-0.015883041606655216,0.08091999538356746,-0.042064059566544014,0.0,0.015853951200837057,-0.01845690470756097,0.010124217273707341,0.05246741989413548,-0.05444778402237646,0.011404763272249343,-0.02647221136119107,-0.006633092332447002,0.027798452343572075,-0.021533161549641324,0.0,-0.03394733192333771,0.022900402110078828,-0.014797001928080552,0.0,-0.025090980962830495,0.0,0.017487426728841078,-0.021000298612552197,0.03606925470752168,-0.006455022137299351,-0.012767296073877863,0.0,-0.007054757533950458,0.0,0.013296822613457873,0.023846741954367662,0.02748073642210692,-0.011874100288291778,0.004529658480514175,0.050123479425836275,0.003267713833910888,-0.08246216019197299,0.0,0.02954427561401537,-0.05714390710360873,-0.0402638702137271,-0.03316686393519929,-0.028854862672185143,0.013674936897076493,0.0,0.012545253319113636,-0.054861935034518305,0.016119665363276994,0.0,0.033294440098424125,0.0,-0.012939055707498098,0.01653536772629977,-0.10852445677816903,-0.025763096065081786,0.04992522533168227,-0.03278993511766953,-0.007304800623233399,0.013939190957873774,0.008150841120864262,-0.05246741989413554,-0.023083613113041343,0.014646775964401261,0.03005723385617993,0.05585323473351745,0.0,0.07943446749440491,-0.013805799525030428,0.0,-0.010569241710187294,-0.02445304372453907,0.044394119358453436,0.022809882908085926,-0.016678741146630344,0.0,0.007124434433381497,0.013296822613457873,0.0,0.0,-0.013296822613457734,0.0064262691594330875,-0.01814734671025936,0.025090980962830522,0.01837852931485452,-0.01843724825667621,-0.03170885972733814
2,0.08017034868398336,0.0687127500840143,-0.025311088529187526,-0.09485918634144117,0.06817150264157924,0.0225230166261396,0.026152287855968553,-0.045442970761167156,0.0896372124846764,0.058102954563568183,-0.07275634243531424,-0.014721505706765621,-0.0028940732691795992,0.04306872189188593,-0.05758749155294365,0.05377125644098074,0.014572801087272616,0.07400058144377678,0.055495112591703706,-0.0161196653632769,-0.03360839264281967,0.11651400872642503,-0.020758560166797328,0.011315313227834127,0.044394119358453436,0.0544477840223765,0.049468676264299904,-0.07800251200127321,0.04730571477835682,0.01342051576232144,0.03359596927160374,-0.04849851769118999,-0.0292201389149935,-0.028854862672185143,0.021373650792567037,0.04243526632039674,0.00715979157286625,0.014213859219700866,0.0,-0.017417053077409404,-0.04860994422462158,-0.13750352374993496,0.06264493698899583,0.03683676818037154,0.06623369840008683,0.018345143256631613,-0.015883041606655216,0.10691520391651188,0.0,0.0,-0.032240337000208,-0.01845690470756097,-0.020464102559715577,0.03952836418663728,-0.05444778402237646,0.02272007650008345,0.051530300640082086,-0.03347470455108808,0.033294440098424125,0.005333444303040756,-0.03847414781463567,0.0,0.045442970761167115,0.0,0.06790406450180346,0.02466205423426903,-0.021164609998042143,-0.035623909730721375,-0.03374879135454029,0.03606925470752168,0.0064262691594330875,-0.012767296073877863,0.011681805047635238,-0.007054757533950458,0.04935584083120665,-0.04064198449734593,-0.01207283230057497,0.0544477840223765,-0.011874100288291778,-0.01367493689707654,0.028854862672184987,0.02272007650008345,-0.08246216019197299,0.00715979157286625,0.02954427561401537,-0.04264433740849367,-0.02671733837577941,0.01630181232910064,-0.014355292977070054,0.06711419585853703,0.01428422600624755,0.0062862628474311365,-0.043721377429317886,0.0,-0.020464102559715577,0.07652449215999349,-0.04182017569462706,0.03813512888677098,-0.004163624941536348,-0.0861566437497146,-0.01282404035758362,0.09818039393890331,0.0,0.04306872189188593,0.04141992737998078,0.024315660551871166,-0.039170597280677774,-0.03476541816067664,-0.014797001928080552,0.0,0.01885902725131577,0.0062319537115145245,0.1300605405643729,0.013674936897076493,0.0021743712343369986,-0.010569241710187294,-0.04932771236356828,0.058893689053568614,0.022809882908085926,0.0,0.07400058144377678,0.021268616753651323,0.03952836418663728,-0.022542568651088307,-0.021061615527829577,0.0,0.019193565233310967,-0.03652587602511404,0.01885902725131577,0.036525876025113875,0.013674936897076493,-0.07510145524071878
3,0.10337773984530857,0.0687127500840143,-0.012600036779633473,-0.08091999538356748,0.09019780897157816,0.02003775323654501,0.04332743166410066,-0.0923640181486596,0.15754127698648002,0.058102954563568183,-0.06655119290860603,0.007304800623233215,0.008647548613511306,0.06413033741971556,-0.025311088529187526,0.0712586831698219,0.0,0.07400058144377678,0.014075185211722742,-0.06558834162757671,0.009460329249066228,0.10402306454322828,-0.1069152039165119,-0.011404763272249362,0.02974734339405193,0.036525876025113875,0.0972972013549148,-0.051530300640082065,0.053938807110803844,0.0398927271235125,0.048280015028716594,-0.0362201879127533,-0.018193116765969596,-0.07324898203063862,0.03194289250275422,0.12373536842224485,-0.02899987172255238,-0.014355292977070054,0.009460329249066228,-0.005782352594006111,-0.04860994422462158,-0.18641312423088133,0.08293634098207221,0.03683676818037154,0.04761802023273988,0.0287242890366309,0.00525572545149515,0.08091999538356746,0.04087228141552815,-0.024662054234269072,0.007948753115491047,0.0,-0.03080604678117459,0.09060254878090676,-0.05444778402237646,0.03394733192333753,0.051530300640082086,-0.0402638702137271,0.044224000256683264,0.021216485909695854,-0.06801842342865098,0.033166863935199374,0.03421571533791298,0.0,0.06790406450180346,0.02466205423426903,-0.028289044431423632,0.0,-0.00836347293462677,0.08853667460165722,0.044394119358453436,0.01580185612289293,0.046170181432925915,-0.035623909730721375,0.08134595507564363,-0.05444778402237646,0.0,0.10691520391651188,-0.04809428820104507,-0.01826220639272835,0.028854862672184987,0.02914634565951651,-0.05444778402237646,0.01428422600624755,0.019763254821429967,-0.04264433740849367,-0.02671733837577941,0.04836302156139912,-0.08835587442084698,0.013674936897076493,0.04243526632039674,0.04953946080131528,-0.054861935034518305,0.016119665363276994,0.030161970510252368,0.11849676263530935,-0.04182017569462706,0.012824040357583555,-0.004163624941536348,-0.10852445677816903,-0.021437170662291644,0.11703942119021944,0.0,0.050123479425836275,0.027744990482904245,0.04030136472457048,-0.025995208532944573,-0.023083613113041343,-0.09114788805819528,0.0,0.0,0.0062319537115145245,0.053439258961460415,0.04064198449734577,0.028014376169596473,0.0,-0.012174713946102214,0.0874628412503394,0.0142983830525685,-0.00831526821200374,0.025090980962830522,0.02828904443142367,0.06529146025171914,-0.01122725542325414,-0.03170885972733814,-0.013296822613457734,0.031848866039339875,-0.0676868075115745,0.04362693240025802,0.02748073642210692,0.03170885972733805,-0.0861566437497146
4,0.056583528366367514,0.0687127500840143,-0.05107418459426929,-0.02647221136119107,0.09019780897157816,0.034885517643858305,0.017487426728841078,-0.10433665981473561,0.15754127698648002,0.01962880674893263,-0.02987052958213767,0.021804370318348337,-0.026258066334689998,0.07800251200127316,-0.03813512888677106,0.15565087046019427,-0.003666317197769737,0.04975303519709973,0.0418201756946269,-0.08246216019197299,0.028196891830651914,0.11651400872642503,-0.06319382648719396,-0.02290040211007877,0.02974734339405193,0.0544477840223765,0.08152988549659847,-0.025535092107137648,0.053938807110803844,0.06588793565645701,0.04462299142062747,-0.042346290709594815,-0.018193116765969596,-0.07324898203063862,0.01072640659305833,0.14336417517117744,-0.07362286314317992,0.04222823538929746,0.0,-0.035046947099200795,-0.03074352343110796,-0.1617510699966122,0.11087321748519535,0.07275634243531415,0.056955884812075905,0.0287242890366309,0.0,0.10691520391651188,0.08061846020828463,-0.049753035197099615,-0.024112456116807544,-0.012278329778436703,-0.010195767105888494,0.11547721741993588,-0.07306346218972336,0.03394733192333753,0.12553088208385882,-0.013296822613457734,0.033294440098424125,0.010647244199508372,-0.03847414781463567,0.033166863935199374,0.08949815083910263,0.08572987402588404,0.03435150479077711,0.02466205423426903,-0.04264433740849367,0.017487426728841078,0.008315268212003745,0.05377125644098074,0.06916202450739553,0.02520055412514244,0.040479069355070396,-0.02842840832651745,0.04287180726100769,-0.04064198449734593,-0.01207283230057497,0.15754127698648002,-0.023846741954367773,-0.0045439251449481055,0.03597929710556668,0.01626505436278428,-0.05444778402237646,-0.007195501404203886,0.019763254821429967,-0.028289044431423632,0.013175388747733167,0.03242147769237742,-0.04350163863658656,0.0,0.07686876338427068,0.05561397521099955,-0.06608919045777246,0.00808234629785853,0.04992522533168227,0.12880177102704785,0.060541541935050874,0.012824040357583555,0.012419259254067795,-0.0861566437497146,-0.008536681954485384,0.06942140095747942,-0.024522319134069014,0.050123479425836275,0.0,0.032330653615990634,-0.012939055707498098,-0.03476541816067664,-0.1069152039165119,0.07400058144377678,0.05585323473351745,-0.0315700790008699,0.053439258961460415,0.053938807110803844,0.03440270413214391,-0.03194289250275424,-0.02445304372453907,0.1015380264620623,0.011450020743538127,0.016488122788569093,0.025090980962830522,0.021268616753651323,0.026472211361191177,0.011140557605200408,0.010416615945338423,0.0,0.0064262691594330875,-0.0676868075115745,0.0312961304895385,0.0633259353688293,0.07583141295964597,-0.06413033741971558
5,0.072350844224684,0.034765418160676624,-0.10402306454322834,-0.039892727123512585,0.12261928666395558,0.044699807470814173,0.026152287855968553,-0.12858420606141294,0.19033121210414933,0.01962880674893263,-0.04199408866462714,0.04328409772880009,0.002888279324826352,0.10535300014622853,-0.04459015102407056,0.10561018796059878,-0.04085123753141923,0.04975303519709973,0.06904164442965142,-0.08246216019197299,0.023535514460789102,0.20104751893809295,-0.1292830169449665,0.011315313227834127,0.058893689053568614,-0.03747470541866288,0.11289405640593335,-0.025535092107137648,0.04064198449734577,0.10402306454322828,0.05919579250790021,-0.06711419585853691,-0.014536093157880509,-0.07324898203063862,-0.02169507109931906,0.08365792904690957,-0.07362286314317992,0.08325550364935229,0.009460329249066228,-0.05289494843212547,0.0,-0.13750352374993496,0.11875681656102859,0.06088224214702243,0.056955884812075905,0.03902929742836947,0.02090898976298069,0.08091999538356746,0.032789935117669415,-0.024662054234269072,0.015853951200837057,-0.006126102796841522,-0.020464102559715577,0.07800251200127316,-0.05444778402237646,0.08880926695785596,0.12553088208385882,-0.013296822613457734,0.033294440098424125,-0.005353234494206675,-0.04825516860722117,0.08152988549659847,0.10030490579568548,0.02914634565951651,-0.03518942846229998,0.0,-0.035448836004289754,-0.035623909730721375,0.037046986755319644,0.08853667460165722,0.0874628412503394,0.03763765736336523,0.05748549466076028,-0.007054757533950458,0.04611746676466208,-0.08246216019197299,-0.0489096004809464,0.18220333122074905,-0.005924833957105295,0.009045139603006985,0.028854862672184987,0.03554411685766727,-0.14017765804826027,0.0,0.039259430447227184,-0.028289044431423632,0.05199463763826135,0.04836302156139912,-0.04350163863658656,-0.013805799525030428,0.07686876338427068,0.012545253319113636,-0.02169507109931906,0.00808234629785853,0.04007743937533512,0.11849676263530935,0.020464102559715532,0.025535092107137478,-0.008339300912729492,-0.13124453327825267,-0.01282404035758362,0.06942140095747942,-0.008127880883400334,0.050123479425836275,-0.028289044431423632,0.060037582785832544,-0.025995208532944573,-0.023083613113041343,-0.09114788805819528,0.08835587442084686,0.0,-0.012545253319113664,0.10496955960154247,0.027221468735024214,0.04498745477331026,-0.053637963602073215,-0.02445304372453907,0.0874628412503394,0.008596023688385086,-0.00831526821200374,0.025090980962830522,0.04222823538929746,0.026472211361191177,0.033166863935199374,0.010416615945338423,-0.02671733837577941,0.025535092107137478,-0.030373649043518865,0.03747470541866296,0.049988135831676696,0.08880926695785596,-0.05324202127697953
6,0.10337773984530857,0.034765418160676624,-0.11756959638117603,-0.05343925896146044,0.14383577257365138,0.06413033741971556,-0.026635126503466736,-0.11640949211531065,0.1740293997750489,0.0389941316158638,-0.04199408866462714,0.0,0.0,0.08488889758651294,-0.025311088529187526,0.1391627476716255,-0.04462299142062755,0.025090980962830522,0.09575898280543074,-0.0161196653632769,0.009460329249066228,0.21272932398572814,-0.1292830169449665,0.033683126256288595,0.1015380264620623,-0.07594885323329863,0.15869774601905823,-0.051530300640082065,0.04064198449734577,0.10402306454322828,0.066427361738976,-0.04849851769118999,-0.010888316142736243,-0.028854862672185143,0.01072640659305833,0.08365792904690957,-0.09646283950129131,0.09667601941167389,0.05128050494369321,-0.05289494843212547,-0.013095657611683279,-0.13750352374993496,0.11087321748519535,0.10780328953451505,0.019236218862917306,0.036459937816236285,0.00525572545149515,0.10691520391651188,0.04087228141552815,0.024247546246677208,0.007948753115491047,-0.030894007945783793,0.030161970510252368,0.10309349296410372,-0.0360692547075218,0.08880926695785596,0.07662128160291239,0.0,0.005602706229375994,-0.02696704760026932,-0.028758992981423932,-0.016873818564396213,0.056583528366367514,0.04350163863658642,-0.05311133645956242,0.0489096004809465,-0.06444870772684208,-0.035623909730721375,0.045152036392375,0.08853667460165722,0.12928301694496647,0.06219476160734398,0.09640448395306246,-0.02842840832651745,0.03635850030233341,-0.04064198449734593,-0.03652587602511404,0.18220333122074905,0.04654258593703024,0.044669049333728325,0.03597929710556668,0.01626505436278428,-0.14017765804826027,0.00715979157286625,0.0,-0.04264433740849367,0.12663343853101702,0.04836302156139912,-0.05829864056466711,0.0,0.08365792904690957,0.0,-0.010806754956582863,0.024112456116807506,0.04007743937533512,0.10811761685531016,0.09953567355091437,0.012824040357583555,-0.037912416296076605,-0.13124453327825267,-0.047589458518260214,0.07907157099119871,-0.008127880883400334,0.028854862672184987,0.0,0.06395263278921565,-0.039170597280677774,-0.023083613113041343,-0.06012099243757091,0.05950101174866165,-0.019108822947704676,-0.006258990471682274,0.10496955960154247,0.0,0.04919970606022471,-0.021216485909695798,-0.02445304372453907,0.058893689053568614,0.0057363695491444745,0.04087228141552815,0.025090980962830522,0.05603403491432795,0.026472211361191177,-0.03394733192333771,0.05134688000022028,-0.053938807110803726,0.031848866039339875,-0.01207283230057497,0.04975303519709973,0.04102726826005464,0.11441991063689355,-0.10852445677816903
7,0.12621771620341987,0.0798533076892146,-0.15898952376115677,-0.039892727123512585,0.15432814639129372,0.059297183683772035,-0.035623909730721375,-0.12858420606141294,0.19033121210414933,0.0,-0.011874100288291778,0.007304800623233215,0.002888279324826352,0.09174256862757564,0.0,0.18807234815257187,-0.05599778128528449,0.06192774914320172,0.08246216019197297,-0.0324214776923775,-0.009522774118506536,0.17739625087344757,-0.08488889758651305,0.011315313227834127,0.12928301694496647,-0.056583528366367424,0.12832409697553937,0.0,0.105933444749065,0.12889773318225758,0.03359596927160374,-0.08597322310985288,0.003611253552378833,-0.05829864056466711,0.04243526632039674,0.12373536842224485,-0.10415723129129198,0.12314823077286498,0.023535514460789102,-0.04692104738749257,-0.00871721710110892,-0.1617510699966122,0.1343959403386189,0.10780328953451505,0.04761802023273988,0.04415432960623711,-0.00527494204067434,0.15754127698648002,0.0489096004809465,-0.07528812730423712,0.039312924024826085,-0.06886185814480418,0.04007743937533512,0.10309349296410372,-0.0360692547075218,0.04508788952853819,0.025995208532944354,-0.0402638702137271,0.016743263834576343,-0.03789660775852852,0.0,-0.016873818564396213,0.08949815083910263,0.08572987402588404,-0.03518942846229998,0.11929892837234443,-0.07179068306801013,0.0,0.0652176594464807,0.0712586831698219,0.15842936260448298,0.07129696871459665,0.0798533076892146,-0.05742828004906983,0.03635850030233341,-0.06838697498025013,-0.03652587602511404,0.15754127698648002,0.08048991786036779,0.04026387021372733,0.028854862672184987,0.05141550950054907,-0.14017765804826027,0.04938802696216348,0.009915468865082782,-0.028289044431423632,0.06470568938781525,0.03242147769237742,-0.05829864056466711,-0.013805799525030428,0.09041529522221839,0.0062862628474311365,0.021373650792567037,0.047828525090615234,0.010124217273707341,0.10811761685531016,0.060541541935050874,-0.012939055707498098,-0.025163923554088398,-0.1777871192152827,-0.047589458518260214,0.07907157099119871,-0.04110520332967306,0.021695071099318976,0.0,0.07175100334962302,0.0,0.0,-0.029747343394052068,0.03005723385617993,0.0,0.0062319537115145245,0.1300605405643729,0.027221468735024214,0.04709511773530146,-0.021216485909695798,0.0,0.058893689053568614,0.028456446049227983,0.02466205423426903,0.1213062962221336,0.08325550364935229,0.06529146025171914,-0.045442970761167156,0.0,-0.06774460663583412,0.031848866039339875,0.02974734339405193,0.07999932206522004,0.03201039490262092,0.11018291775042285,-0.07510145524071878
8,0.13375138888882745,0.0798533076892146,-0.15898952376115677,-0.10893437155316406,0.15432814639129372,0.049582028850560414,-0.0814275993438462,-0.0923640181486596,0.10691520391651188,-0.040077439375335165,0.017629894021791475,-0.014721505706765621,0.02578868143490519,0.10535300014622853,0.006258990471682289,0.1391627476716255,-0.06746296777873893,0.06192774914320172,0.09575898280543074,-0.0324214776923775,-0.0047535299706345496,0.14117606296069418,-0.06319382648719396,0.033683126256288595,0.15650448567999067,-0.056583528366367424,0.12832409697553937,0.025090980962830522,0.11864449649861893,0.05294887994895902,0.048280015028716594,-0.06711419585853691,0.0,-0.05829864056466711,0.021373650792567037,0.10383581098453992,-0.10415723129129198,0.09667601941167389,0.01885902725131577,-0.02326977932284719,-0.01748742672884112,-0.21150410519371174,0.12268251977482857,0.07275634243531415,-0.0293439615821443,0.0770304858529258,-0.021216485909695798,0.15754127698648002,0.02466205423426903,-0.024662054234269072,0.0,-0.06886185814480418,-0.020464102559715577,0.05246741989413548,-0.017921907997262457,0.04508788952853819,0.07662128160291239,-0.02671733837577941,-0.005624549193878087,-0.02696704760026932,0.03747470541866296,-0.05122532335517311,0.0676387168753633,0.15347448066171815,-0.05311133645956242,0.14201900487242786,-0.09404348991513792,0.08539149123064468,0.08893372842028813,0.03606925470752168,0.16418863189316776,0.08334459647912683,0.0687127500840143,-0.05012347942583647,0.06543956416628288,-0.09667601941167374,-0.024247546246677347,0.13245029602364966,0.06926266243711379,0.03584519894672218,-0.014646775964401337,0.03554411685766727,-0.16992500144231246,0.04938802696216348,0.019763254821429967,0.04141992737998078,0.11445872458491484,0.04836302156139912,-0.07324898203063862,0.027221468735024214,0.11713263359799768,0.018777207030628067,0.01072640659305833,0.06342538014163379,-0.041222662726512954,0.10289990758429089,0.04064198449734577,0.05062607306996814,-0.037912416296076605,-0.0861566437497146,-0.05199463763826143,0.14487362938694506,-0.04110520332967306,0.014499569695115169,0.0,0.07950744698405733,-0.039170597280677774,-0.03476541816067664,-0.029747343394052068,0.0,0.03747470541866296,0.018615678167346827,0.1789701410453193,0.08017034868398336,0.028014376169596473,0.0,-0.0060745144096843885,0.07324898203063845,0.04526473373578186,0.02466205423426903,0.025090980962830522,0.06970897181140451,0.026472211361191177,0.0,0.010416615945338423,-0.09575898280543069,0.025535092107137478,0.05311133645956253,0.07400058144377678,0.03201039490262092,0.13124453327825272,-0.06413033741971558
9,0.13375138888882745,0.0798533076892146,-0.14505033280328306,-0.09485918634144117,0.19555080911780698,0.06654085601039637,-0.09076546392318241,-0.11640949211531065,0.1740293997750489,-0.040077439375335165,0.06926266243711379,0.021804370318348337,0.014383918162655792,0.11211036632153742,0.049327712363568324,0.10561018796059878,-0.06363110618771194,0.025090980962830522,0.08246216019197297,-0.0324214776923775,0.014167331926593977,0.12889773318225758,0.08017034868398336,0.022542568651088227,0.12928301694496647,-0.0955776599822311,0.20309186537751173,0.025090980962830522,0.12495827043082117,0.026717338375779415,0.048280015028716594,-0.09231474998367956,-0.007249739079387996,-0.10362263107415728,0.021373650792567037,0.08365792904690957,-0.10415723129129198,0.13620438359831133,0.046693235448041576,-0.0709665213541436,0.0,-0.18641312423088133,0.16897617204876347,0.06088224214702243,-0.049243519019849136,0.0770304858529258,-0.021216485909695798,0.13245029602364966,0.04087228141552815,-0.024662054234269072,0.007948753115491047,-0.07528812730423712,0.030161970510252368,0.06529146025171914,0.017702001733459045,0.011404763272249343,0.14937762403822671,-0.02671733837577941,0.0,-0.0161196653632769,0.11839470080223027,-0.016873818564396213,0.08949815083910263,0.12675714228593873,-0.08963721248467638,0.20810819533020028,-0.10153802646206216,0.11818142634831416,0.06919751035902591,0.10561018796059878,0.1869985148012539,0.04689562522446145,0.08539149123064468,-0.05742828004906983,0.05581086296850591,-0.06838697498025013,-0.024247546246677347,0.10691520391651188,0.057947349209279485,0.022507399409569695,-0.014646775964401337,0.02272007650008345,-0.14017765804826027,0.09041529522221839,0.06801842342865116,0.06838697498025013,0.11445872458491484,0.0,-0.05829864056466711,0.013674936897076493,0.17549679611198646,0.09153354946594239,-0.02169507109931906,0.07885542071123951,-0.07293152245385123,0.09240753376664859,0.0,0.025535092107137478,-0.04218707139640237,-0.021061615527829577,-0.03445405632912619,0.1631358357796734,-0.057880916080499875,0.0,-0.04264433740849367,0.09106447840645698,-0.025995208532944573,0.02272007650008345,0.014646775964401261,-0.015266756653310518,0.05585323473351745,0.01243710323822259,0.20281688299968706,0.053938807110803844,0.008677891071997212,0.03125093398443986,0.029994740297837285,0.11547721741993588,0.0142983830525685,0.02466205423426903,0.04975303519709973,0.07649813747404358,0.0,0.011140557605200408,-0.03170885972733814,-0.12432813500220158,0.025535092107137478,0.10991769207803528,0.06192774914320172,0.036525876025113875,0.09739676279457961,-0.05324202127697953
